prompt_family,episode_id,chunk_index,num_seeds,original_margin_mean,flipped_margin_mean,margin_delta_mean,margin_delta_sd,same_sign_rate
side,2026_08_18_00_56_19_492037_L3_right_C0,1,10,-0.04278904348611832,-0.033508609235286715,0.009280434250831604,0.021363306646462254,0.8
side,2026_08_18_00_56_19_492037_L3_right_C0,2,10,-0.0058401435613632206,-0.021438294649124147,-0.015598151087760925,0.0167981688102122,0.6
side,2026_08_18_00_56_19_492037_L3_right_C0,3,10,0.00912841409444809,0.04847483932971954,0.03934642523527145,0.006873548380160404,0.8
side,2026_08_18_00_56_19_492037_L3_right_C0,4,10,-0.007941769063472747,0.005471445620059967,0.013413214683532714,0.008799784424141206,0.2
side,2026_08_18_00_56_19_492037_L3_right_C0,5,10,0.009981459379196167,-0.0035364046692848206,-0.013517864048480988,0.0045850406046298925,0.5
side,2026_08_18_00_56_19_492037_L3_right_C0,6,10,-0.001661701500415802,-0.00020584613084793091,0.0014558553695678711,0.0008783230547968365,0.7
side,2026_08_18_00_56_19_492037_L3_right_C0,7,10,0.0011609308421611786,-0.006187078356742859,-0.007348009198904037,0.0033365592267239775,0.4
side,2026_08_18_00_56_48_148319_L3_right_C1,0,10,0.02074093520641327,-0.013248693943023682,-0.03398962914943695,0.0265350852315544,0.3
side,2026_08_18_00_56_48_148319_L3_right_C1,1,10,-0.018290242552757262,-0.002081957459449768,0.016208285093307497,0.01493024605265769,0.7
side,2026_08_18_00_56_48_148319_L3_right_C1,2,10,-0.020172196626663207,0.020491103827953338,0.040663300454616545,0.020803650852365952,0.1
side,2026_08_18_00_56_48_148319_L3_right_C1,3,10,-0.0606193482875824,0.031016890704631806,0.09163623899221421,0.01519130208410561,0.0
side,2026_08_18_00_56_48_148319_L3_right_C1,4,10,-0.01640580892562866,0.005327589809894562,0.021733398735523223,0.007983384218589852,0.1
side,2026_08_18_00_56_48_148319_L3_right_C1,5,10,-0.02353387773036957,-0.00754903182387352,0.01598484590649605,0.0030660529999542905,1.0
side,2026_08_18_00_56_48_148319_L3_right_C1,6,10,-0.017940577864646912,-0.004646474123001098,0.013294103741645812,0.0029438883988490232,1.0
side,2026_08_18_00_56_48_148319_L3_right_C1,7,10,-0.013084463030099868,-0.0046911977231502535,0.008393265306949615,0.002048988378513722,1.0
side,2026_08_18_00_56_48_148319_L3_right_C1,8,10,0.0010741621255874634,-0.010898275673389435,-0.011972437798976897,0.0022967525177631756,0.0
side,2026_08_18_00_57_15_980084_L3_right_C2,0,10,-0.060471728444099426,-0.03215703666210175,0.02831469178199768,0.018474107734016674,1.0
side,2026_08_18_00_57_15_980084_L3_right_C2,1,10,-0.0012019366025924683,0.025393325090408325,0.026595261693000794,0.0290227981398728,0.4
side,2026_08_18_00_57_15_980084_L3_right_C2,2,10,-0.01907754987478256,0.013151061534881592,0.032228611409664154,0.010867179920576387,0.0
side,2026_08_18_00_57_15_980084_L3_right_C2,3,10,-0.02706493139266968,0.014650073647499085,0.041715005040168764,0.00994111368304933,0.0
side,2026_08_18_00_57_15_980084_L3_right_C2,4,10,-0.024340046942234038,0.021263083815574645,0.04560313075780868,0.006326408437915317,0.0
side,2026_08_18_00_57_15_980084_L3_right_C2,5,10,-0.014737017452716827,-0.004588209092617035,0.010148808360099792,0.0023649565695741098,1.0
side,2026_08_18_00_57_15_980084_L3_right_C2,6,10,-0.02399563044309616,-0.007090041041374206,0.016905589401721953,0.00411413941954841,1.0
side,2026_08_18_00_57_15_980084_L3_right_C2,7,10,-0.014288689196109771,0.010044603049755097,0.02433329224586487,0.004103774132451876,0.0
side,2026_08_18_00_57_15_980084_L3_right_C2,8,10,-0.015390297770500183,-0.0007106706500053406,0.014679627120494842,0.004466806508209148,0.5
side,2026_08_18_00_57_15_980084_L3_right_C2,9,10,-0.0060986757278442385,-0.008050937950611115,-0.0019522622227668763,0.0013370864906362611,1.0
side,2026_08_18_00_57_54_988496_L3_left_C0,0,10,-0.12504599690437318,-0.02753044068813324,0.09751555621623993,0.018341854676594743,1.0
side,2026_08_18_00_57_54_988496_L3_left_C0,1,10,-0.10414910688996315,-0.04171453863382339,0.06243456825613976,0.008894781795279784,1.0
side,2026_08_18_00_57_54_988496_L3_left_C0,2,10,-0.05797531083226204,-0.03897179514169693,0.01900351569056511,0.01354970346806823,1.0
side,2026_08_18_00_57_54_988496_L3_left_C0,3,10,-0.08419263660907746,-0.04715822786092758,0.03703440874814987,0.011359148119761483,1.0
side,2026_08_18_00_57_54_988496_L3_left_C0,4,10,-0.03805684447288513,-0.015436027944087983,0.02262081652879715,0.0027440593643318473,1.0
side,2026_08_18_00_57_54_988496_L3_left_C0,5,10,-0.010274781286716462,-0.009110353887081146,0.0011644273996353149,0.0033462503810759016,1.0
side,2026_08_18_00_57_54_988496_L3_left_C0,6,10,-0.0022082000970840452,0.0066724404692649845,0.008880640566349029,0.0033193478193980185,0.0
side,2026_08_18_00_57_54_988496_L3_left_C0,7,10,-0.004184345155954361,-0.01016581729054451,-0.005981472134590149,0.002894107830173229,0.8
side,2026_08_18_00_58_22_709133_L3_left_C1,0,10,-0.06569421291351318,-0.020300540328025817,0.04539367258548736,0.02386795525452544,0.9
side,2026_08_18_00_58_22_709133_L3_left_C1,1,10,-0.08961862623691559,-0.08414045572280884,0.00547817051410675,0.008624254156067148,1.0
side,2026_08_18_00_58_22_709133_L3_left_C1,2,10,-0.04164651185274124,-0.04576104134321213,-0.004114529490470887,0.021378956832207592,1.0
side,2026_08_18_00_58_22_709133_L3_left_C1,3,10,0.0005044952034950256,0.012759992480278015,0.01225549727678299,0.012183425667549425,0.7
side,2026_08_18_00_58_22_709133_L3_left_C1,4,10,0.012426696717739105,-0.005144192278385163,-0.017570888996124266,0.0067519503814330315,0.2
side,2026_08_18_00_58_22_709133_L3_left_C1,5,10,0.0001896202564239502,-0.0022760361433029177,-0.0024656563997268676,0.0028381365634309744,0.5
side,2026_08_18_00_58_22_709133_L3_left_C1,6,10,0.02217831090092659,0.018517965078353883,-0.003660345822572708,0.003681727634238861,1.0
side,2026_08_18_00_58_22_709133_L3_left_C1,7,10,0.015311211347579956,0.011944828927516938,-0.003366382420063019,0.004077109787375316,1.0
side,2026_08_18_00_58_22_709133_L3_left_C1,8,10,-0.0016811341047286987,0.0028376221656799317,0.00451875627040863,0.0023469400878847113,0.3
side,2026_08_18_00_59_48_029579_L3_left_C2,0,10,-0.034665089845657346,-0.03695669770240784,-0.0022916078567504885,0.012471139037502152,1.0
side,2026_08_18_00_59_48_029579_L3_left_C2,1,10,-0.08591552525758743,-0.09068048596382142,-0.004764960706233978,0.007126019342895105,1.0
side,2026_08_18_00_59_48_029579_L3_left_C2,2,10,-0.06955704540014267,-0.030124950408935546,0.039432094991207124,0.00901969184986386,1.0
side,2026_08_18_00_59_48_029579_L3_left_C2,3,10,-0.020724233984947205,0.01028137356042862,0.031005607545375825,0.0107179408537593,0.0
side,2026_08_18_00_59_48_029579_L3_left_C2,4,10,0.05081653594970703,0.004128073155879974,-0.04668846279382706,0.028964409287202106,0.8
side,2026_08_18_00_59_48_029579_L3_left_C2,5,10,0.014537332952022553,0.002715003490447998,-0.011822329461574554,0.003338857649232464,1.0
side,2026_08_18_00_59_48_029579_L3_left_C2,6,10,0.006266395747661591,-0.0011397033929824829,-0.007406099140644074,0.004201229409551694,0.4
side,2026_08_18_00_59_48_029579_L3_left_C2,7,10,-0.009017780423164368,-0.010872842371463775,-0.001855061948299408,0.0011325734737249113,1.0
side,2026_08_18_00_59_48_029579_L3_left_C2,8,10,-0.0004479601979255676,0.008256728947162627,0.008704689145088196,0.0019717369900789186,0.5
side,2026_08_18_00_59_48_029579_L3_left_C2,9,10,-0.0014657080173492432,0.0026387885212898255,0.004104496538639068,0.000896304744499376,0.0
