run,temperature,split,condition,episode_id,target_side,final_correct,raw_sign_early_auc,probability_early_auc,final_true_belief,final_cumulative_margin,prefix_nll
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:09:58_2026,right,1,0.9459459459459459,0.5004110912227517,0.500395895002668,0.004750741024812062,0.69224381874751
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:10:16_2026,left,0,0.06060606060606061,0.4997601230429509,0.4995353722005669,-0.005575535198052724,0.6937800397197477
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:10:44_2026,right,1,0.9420289855072463,0.5004481666938722,0.5006948737093206,0.008338489880164465,0.6920512051477793
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:11:06_2026,left,0,0.05263157894736842,0.4996995439608515,0.49966335094757397,-0.004039789239565531,0.6938200240295466
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:11:26_2026,left,0,0.057971014492753624,0.4998091706541688,0.4996790462096945,-0.0038514460126558943,0.6936248919926917
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:11:48_2026,right,1,0.7674418604651163,0.5001749682658747,0.5004378054206936,0.005253666390975317,0.6926768994594913
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:12:15_2026,left,1,0.9375,0.500246653835045,0.5004080030161548,0.00489603728055954,0.6925520833079682
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:12:36_2026,right,1,0.9600000000000001,0.5009059262550902,0.5014897900938973,0.01787753403186798,0.6910224098037024
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:13:10_2026,right,1,0.9506172839506173,0.500447733484307,0.5005449854369768,0.006539827833573023,0.692134449349289
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:13:30_2026,left,0,0.44366197183098594,0.5000031408084703,0.49999793789659935,-2.4745240807533156e-05,0.6931386724189187
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:15:02_2026,right,1,0.949367088607595,0.5002710829099768,0.5004516774594663,0.005420130987962086,0.6925111383783655
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:15:26_2026,left,1,0.9500000000000001,0.5002071535130318,0.5001869068083528,0.002242881804704666,0.6926956027183131
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:15:54_2026,right,1,0.9428571428571428,0.500628422868347,0.5010245233508949,0.012294297417004905,0.6915930897269953
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:16:22_2026,left,1,0.9420289855072463,0.5006239984476659,0.5008213632698868,0.009856368104616802,0.691684808671225
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:16:48_2026,right,1,0.9384615384615385,0.5007284488833513,0.5012367047606017,0.014840487390756605,0.6912496070681581
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:17:13_2026,left,0,0.0784313725490196,0.4996420606445652,0.4996800313416132,-0.003839624424775441,0.693926766829108
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:17:36_2026,right,1,0.9375,0.5001519940676755,0.5003250080427416,0.003900097062190374,0.6927620442641425
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:17:54_2026,left,0,0.04819277108433735,0.4996218202990861,0.4996303130200964,-0.00443624456723531,0.6939638758987566
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:18:14_2026,left,0,0.04819277108433735,0.49942751468806035,0.4992153620993395,-0.009415662537018457,0.6944726051273671
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:18:37_2026,right,1,0.75,0.5000795083814626,0.5002750879289973,0.0033010554810365043,0.6929332613630965
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:18:58_2026,right,1,0.9466666666666667,0.5006538194955681,0.5007802241668272,0.00936269760131836,0.6916693902616445
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:19:18_2026,left,0,0.5977011494252874,0.5001241631218482,0.49990812202812,-0.0011025356749693553,0.6929478491624742
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:19:42_2026,right,1,0.9506172839506173,0.5003632600579938,0.5005978217293675,0.007173864170908928,0.6922552899530331
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:20:01_2026,left,0,0.4931506849315068,0.49977069902398175,0.4993130335146798,-0.00824360301097234,0.6938184266858928
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:20:39_2026,right,1,0.9428571428571428,0.5006530153742841,0.5010029072358336,0.012034902969996134,0.6915591122261843
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:21:05_2026,left,0,0.057971014492753624,0.4996882643328047,0.4992880461789078,-0.00854345162709554,0.6940152882413776
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:21:56_2026,left,0,0.06349206349206349,0.49985713230351714,0.4997194991223897,-0.003366010884443919,0.6935049173091752
pi05_base_h16,3.0,train,train_natural,Sun_Aug__9_19:22:17_2026,right,1,0.949367088607595,0.5008595581663667,0.5013482850478377,0.016179459790388744,0.691148627504746
pi05_base_h16,10.0,test,C0_natural_direct,Sun_Aug__9_19:29:02_2026,left,0,0.047619047619047616,0.4998437148627743,0.4997723392523448,-0.00910643053551515,0.6935158242731522
pi05_base_h16,10.0,test,C0_natural_direct,Sun_Aug__9_19:29:23_2026,right,1,0.9550561797752809,0.500054275407438,0.5001113202714905,0.004452810933192571,0.6930119304250026
pi05_base_h16,10.0,test,C1_mild_exaggeration,Sun_Aug__9_19:30:32_2026,left,1,0.7802197802197801,0.5000228949911835,0.5000363379405792,0.001453517625729243,0.6930936946639612
pi05_base_h16,10.0,test,C1_mild_exaggeration,Sun_Aug__9_19:31:21_2026,right,1,0.46938775510204084,0.500009327943774,0.5000773473326156,0.00309389332930247,0.6931052007215357
pi05_base_h16,10.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:31_2026,left,1,0.9534883720930233,0.500670077832314,0.5009451759430913,0.037807082757353776,0.6915941116037841
pi05_base_h16,10.0,test,C2_strong_exaggeration,Sun_Aug__9_19:33:54_2026,right,0,0.4642857142857143,0.4999570901872795,0.4998551638837436,-0.005793444812297821,0.69325370947879
pi05_base_h16,10.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:34:35_2026,right,0,0.4855491329479768,0.49996983787481786,0.4998435549489053,-0.006257802248001099,0.6932260606227043
pi05_base_h16,10.0,test,C3_extreme_exaggeration,Sun_Aug__9_19:35:12_2026,left,0,0.5074626865671641,0.5000157639777068,0.4998729750541358,-0.005080997943878174,0.6931452897615039
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:07:45_2026,left,0,0.05714285714285714,0.499890829835021,0.4998223933465973,-0.007104266434907913,0.6934133339903383
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:08:45_2026,right,1,0.9393939393939394,0.5001319475348808,0.5002246741364679,0.008986966063578924,0.6928095396360907
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:09:06_2026,left,0,0.05194805194805195,0.49982264348345107,0.4997755947673493,-0.008976209908723831,0.6935511655542511
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:09:27_2026,right,1,0.9420289855072463,0.5002654718713164,0.50036457692952,0.01458307976524035,0.6925157402971764
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:09:58_2026,right,1,0.9459459459459459,0.5001233274069079,0.5001187685233865,0.004750741024812062,0.6928760791872449
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:10:16_2026,left,0,0.06060606060606061,0.4999280369040294,0.4998606116236596,-0.005575535198052724,0.6933369909577077
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:10:44_2026,right,1,0.9420289855072463,0.5001344500637241,0.5002084622349254,0.008338489880164465,0.6928182495573021
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:11:06_2026,left,0,0.05263157894736842,0.4999098631687059,0.4998990052703844,-0.004039789239565531,0.6933489777792722
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:11:26_2026,left,0,0.057971014492753624,0.4999427511916923,0.49990371385087384,-0.0038514460126558943,0.6932904671411555
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:11:48_2026,right,1,0.7674418604651163,0.5000524904881108,0.5001313416567534,0.005253666390975317,0.6930060568472484
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:12:15_2026,left,1,0.9375,0.500073996161852,0.5001224009295689,0.00489603728055954,0.6929686070160039
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:12:36_2026,right,1,0.9600000000000001,0.5002717782950256,0.5004469382317598,0.01787753403186798,0.6925092211098641
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:13:10_2026,right,1,0.9506172839506173,0.5001343200857319,0.5001634956900122,0.006539827833573023,0.6928432531157771
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:13:30_2026,left,0,0.44366197183098594,0.5000009422425495,0.49999938136897987,-2.4745240807533156e-05,0.6931446276595896
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:15:02_2026,right,1,0.949367088607595,0.5000813248882302,0.5001355032713817,0.005420130987962086,0.6929563155651699
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:15:26_2026,left,1,0.9500000000000001,0.5000621460590404,0.5000560720448826,0.002242881804704666,0.6930116839845153
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:15:54_2026,right,1,0.9428571428571428,0.5001885270107751,0.500307357396711,0.012294297417004905,0.692680674714642
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:16:22_2026,left,1,0.9420289855072463,0.5001871996805941,0.5002464091826669,0.009856368104616802,0.6927082255541175
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:16:48_2026,right,1,0.9384615384615385,0.5002185349381059,0.5003710121166758,0.014840487390756605,0.6925774781850322
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:17:13_2026,left,0,0.0784313725490196,0.4998926181681556,0.49990400939055996,-0.003839624424775441,0.6933809903257823
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:17:36_2026,right,1,0.9375,0.5000455982241965,0.5000975024253189,0.003900097062190374,0.6930316178542624
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:17:54_2026,left,0,0.04819277108433735,0.49988654605953864,0.499889093887638,-0.00443624456723531,0.6933921147083768
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:18:14_2026,left,0,0.04819277108433735,0.49982825429359545,0.499764608453965,-0.009415662537018457,0.6935446042729269
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:18:37_2026,right,1,0.75,0.5000238525152633,0.5000825263862766,0.0033010554810365043,0.6930829806165629
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:18:58_2026,right,1,0.9466666666666667,0.5001961459846578,0.5002340674229343,0.00936269760131836,0.6927036092477512
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:19:18_2026,left,0,0.5977011494252874,0.5000372489395699,0.49997243660815366,-0.0011025356749693553,0.6930873680831674
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:19:42_2026,right,1,0.9506172839506173,0.5001089780460564,0.5001793465965811,0.007173864170908928,0.6928795208780892
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:20:01_2026,left,0,0.4931506849315068,0.49993120966953675,0.4997939099363967,-0.00824360301097234,0.693348451711676
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:20:39_2026,right,1,0.9428571428571428,0.5001959047975161,0.5003008725379349,0.012034902969996134,0.6926704600545829
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:21:05_2026,left,0,0.057971014492753624,0.4999064792709534,0.49978641372231414,-0.00854345162709554,0.6934075121260376
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:21:56_2026,left,0,0.06349206349206349,0.49995713968922284,0.4999158497286834,-0.003366010884443919,0.6932544866080954
pi05_base_h16,10.0,train,train_natural,Sun_Aug__9_19:22:17_2026,right,1,0.949367088607595,0.5002578678591936,0.5004044864065227,0.016179459790388744,0.6925471339835836
pi05_droid_h16,0.01,test,C0_natural_direct,Sun_Aug__9_19:29:02_2026,left,1,0.7619047619047619,0.7033394072219235,0.8299720109398695,0.015854289134343467,0.3430935159377904
pi05_droid_h16,0.01,test,C0_natural_direct,Sun_Aug__9_19:29:23_2026,right,0,0.0449438202247191,0.046020328573694945,0.0007208951451041595,-0.07234295705954234,7.276270203624066
pi05_droid_h16,0.01,test,C1_mild_exaggeration,Sun_Aug__9_19:30:32_2026,left,1,0.9560439560439561,0.9492914606617983,0.9864369623617641,0.042867511510848985,0.008524770738575901
pi05_droid_h16,0.01,test,C1_mild_exaggeration,Sun_Aug__9_19:31:21_2026,right,1,0.9591836734693878,0.9176888011906488,0.9841373081029519,0.041277954975763954,0.0421612236901882
pi05_droid_h16,0.01,test,C2_strong_exaggeration,Sun_Aug__9_19:33:31_2026,left,1,0.9534883720930233,0.9534878569183033,0.9999999999999982,0.3400833110014597,4.6151132544091654e-07
pi05_droid_h16,0.01,test,C2_strong_exaggeration,Sun_Aug__9_19:33:54_2026,right,1,0.39285714285714285,0.39105696558879044,0.9228318033402934,0.02481459577878316,1.3312217650523628
pi05_droid_h16,0.01,test,C3_extreme_exaggeration,Sun_Aug__9_19:34:35_2026,right,1,0.9768786127167629,0.9755925299429239,0.9999861003556807,0.11183633406956991,0.0012725449102048967
pi05_droid_h16,0.01,test,C3_extreme_exaggeration,Sun_Aug__9_19:35:12_2026,left,1,0.9701492537313433,0.9700508239717666,0.9999999994283775,0.21282542248566946,9.163228476979597e-05
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:07:45_2026,left,1,0.2571428571428571,0.4375299540043121,0.8695518079168676,0.018970017631848655,0.7783292618399222
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:08:45_2026,right,0,0.06060606060606061,0.06563451936988968,0.0002023328559968621,-0.08505394061406454,6.667740362928879
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:09:06_2026,left,1,0.948051948051948,0.9426201884868384,0.9957857582879964,0.05465062459309896,0.006011909634398412
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:09:27_2026,right,0,0.057971014492753624,0.07178208422773236,0.0006875133917265657,-0.07281741499900816,6.3374520224864925
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:09:58_2026,right,1,0.9459459459459459,0.597824596182699,0.6712775198949265,0.007139687736829122,0.4843412129791583
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:10:16_2026,left,1,0.9393939393939394,0.9232825678930622,0.9999198554343363,0.09431598335504532,0.013857972306358846
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:10:44_2026,right,0,0.057971014492753624,0.12389049105044994,0.0020202544694942217,-0.06202509502569834,4.622108147749417
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:11:06_2026,left,1,0.9473684210526316,0.9458190564877715,0.9999974599302512,0.12883316477139792,0.0014776611238455299
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:11:26_2026,left,1,0.9420289855072463,0.9154300457443599,0.9781008144807812,0.03799163301785787,0.029837364152122882
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:11:48_2026,right,0,0.046511627906976744,0.05242719702772071,0.019116440488715428,-0.039379050334294625,5.071452573657356
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:12:15_2026,left,1,0.9375,0.936251858415503,0.9998257291461367,0.08654725551605225,0.0012724025644673589
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:12:36_2026,right,1,0.9600000000000001,0.93386462987903,0.9984841378374543,0.06490253905455272,0.024916909775976003
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:13:10_2026,right,0,0.04938271604938271,0.12498473961238862,0.009086689802391008,-0.04691816369692485,2.977009021394267
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:13:30_2026,left,1,0.943661971830986,0.9339648056778241,0.9992227853932069,0.07159016529719035,0.008970546142312623
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:15:02_2026,right,1,0.34177215189873417,0.40905787530767623,0.9648483254316702,0.03312298655509949,1.3140218667801553
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:15:26_2026,left,1,0.9500000000000001,0.9363923223694437,0.9999917009367812,0.11699359615643819,0.013886010155910244
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:15:54_2026,right,0,0.05714285714285714,0.12184662472075128,7.364670533559726e-08,-0.16423986355463663,11.30200799160608
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:16:22_2026,left,1,0.7101449275362318,0.751211301588736,0.9961927649560217,0.05567037562529246,0.2909840917032594
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:16:48_2026,right,0,0.06153846153846154,0.07158834305712056,1.064501822579113e-05,-0.11450407902399698,8.880995056989372
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:17:13_2026,left,1,0.9215686274509804,0.7816030387447147,0.9997614082908319,0.08340518176555635,0.1342344801577034
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:17:36_2026,right,0,0.0625,0.07306504386195277,0.004291762129141958,-0.05446756879488627,5.273897490662662
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:17:54_2026,left,1,0.9518072289156626,0.8642052137018451,0.8890674403600389,0.02081250647703806,0.11251704622866109
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:18:14_2026,left,1,0.9518072289156626,0.843997623708246,0.9958177596044674,0.054727171858151756,0.10718069910687907
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:18:37_2026,right,0,0.25,0.22700201316687404,4.209874869685024e-05,-0.10075450440247855,7.7600266454700435
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:18:58_2026,right,0,0.05333333333333334,0.15439829756068013,0.21353778137213372,-0.013037309050559996,2.512517007404058
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:19:18_2026,left,1,0.9540229885057472,0.8501833413540199,0.9999586101214997,0.10092432796955109,0.11818729188020627
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:19:42_2026,right,0,0.04938271604938271,0.051309749597422204,8.812966544474747e-06,-0.11639277637004852,8.197777223005781
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:20:01_2026,left,1,0.9452054794520548,0.9426858933204862,0.9999238793519378,0.09483114878336588,0.0023255694612097986
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:20:39_2026,right,0,0.05714285714285714,0.08637370931122405,0.0007650721847883926,-0.07174775004386902,6.404679340260039
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:21:05_2026,left,1,0.9420289855072463,0.8113995065684867,0.9573192696112675,0.031103894114494327,0.14152673678632738
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:21:56_2026,left,1,0.9365079365079365,0.9197492237439595,0.9999975073953492,0.12902179857095084,0.017014934044583152
pi05_droid_h16,0.01,train,train_natural,Sun_Aug__9_19:22:17_2026,right,0,0.05063291139240506,0.05658354320247643,1.293829970328308e-06,-0.13557902475198108,10.416709366030636
pi05_droid_h16,0.03,test,C0_natural_direct,Sun_Aug__9_19:29:02_2026,left,1,0.7619047619047619,0.5917201588197528,0.6291276641189933,0.015854289134343467,0.5160365311722221
pi05_droid_h16,0.03,test,C0_natural_direct,Sun_Aug__9_19:29:23_2026,right,0,0.0449438202247191,0.12177227016420182,0.08230510047446787,-0.07234295705954234,2.513281097316883
pi05_droid_h16,0.03,test,C1_mild_exaggeration,Sun_Aug__9_19:30:32_2026,left,1,0.9560439560439561,0.8309195979898766,0.8067325235869433,0.042867511510848985,0.15936488046267508
pi05_droid_h16,0.03,test,C1_mild_exaggeration,Sun_Aug__9_19:31:21_2026,right,1,0.9591836734693878,0.751860958739164,0.7983368399445634,0.041277954975763954,0.2522128439559351
pi05_droid_h16,0.03,test,C2_strong_exaggeration,Sun_Aug__9_19:33:31_2026,left,1,0.9534883720930233,0.9507168084241324,0.9999880660383307,0.3400833110014597,0.0025011835029391293
pi05_droid_h16,0.03,test,C2_strong_exaggeration,Sun_Aug__9_19:33:54_2026,right,1,0.39285714285714285,0.44583750024982394,0.6957526511166592,0.02481459577878316,0.8295100466904196
pi05_droid_h16,0.03,test,C3_extreme_exaggeration,Sun_Aug__9_19:34:35_2026,right,1,0.9768786127167629,0.9304908814673857,0.9765207237529444,0.11183633406956991,0.049654929123746853
pi05_droid_h16,0.03,test,C3_extreme_exaggeration,Sun_Aug__9_19:35:12_2026,left,1,0.9701492537313433,0.9586649779787032,0.9991707677835772,0.21282542248566946,0.011246860384019133
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:07:45_2026,left,1,0.2571428571428571,0.47831195544420596,0.6530184831896477,0.018970017631848655,0.6879670919531791
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:08:45_2026,right,0,0.06060606060606061,0.1688608685097836,0.05545500498676002,-0.08505394061406454,2.3362977275639873
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:09:06_2026,left,1,0.948051948051948,0.8285990313123685,0.8607684888505022,0.05465062459309896,0.14674019866297877
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:09:27_2026,right,0,0.057971014492753624,0.1860113354789492,0.0811184220594806,-0.07281741499900816,2.2501548917300336
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:09:58_2026,right,1,0.9459459459459459,0.5354598818411529,0.559218156312218,0.007139687736829122,0.6092695435320283
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:10:16_2026,left,1,0.9393939393939394,0.8002161208987324,0.958666348025868,0.09431598335504532,0.1464515255476027
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:10:44_2026,right,0,0.057971014492753624,0.2547632492005142,0.11229569539459906,-0.06202509502569834,1.7513465539594517
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:11:06_2026,left,1,0.9473684210526316,0.9025483353870116,0.9865394326887656,0.12883316477139792,0.047606347092142745
pi05_droid_h16,0.03,train,train_natural,Sun_Aug__9_19:11:26_2026,left,1,0.9420289855072463,0.7390669114778755,0.7801237661935619,0.03799163301785787,0.261989292687083
