condition,target,init_state_index,repeat_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,first_guidance_scale,mean_post_first_guidance_scale,max_post_first_guidance_scale,belief_negative_after_first_chunk,initial_observation_sha256,metadata_path
base,cabinet,2,0,True,113,23,1.1976980368403436,16.09334758027802,0.0,0.0,0.0,nan,11996d601b57c214ddeb89176163cbff7baa57336de8c2e6c5b92c29774b47ed,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init2_repeat0_success.json
base,cabinet,2,1,True,111,23,1.2166362509063444,15.825996831589284,0.0,0.0,0.0,nan,11996d601b57c214ddeb89176163cbff7baa57336de8c2e6c5b92c29774b47ed,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init2_repeat1_success.json
base,cabinet,30,0,True,113,23,1.1756030776543425,12.453676600698376,0.0,0.0,0.0,nan,e3a1b47faf13fd08331a9daedcb8cf71cde41d5881c4e0a31d6751d844de4222,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init30_repeat0_success.json
base,cabinet,30,1,True,110,22,1.173147777073658,12.898017664807428,0.0,0.0,0.0,nan,e3a1b47faf13fd08331a9daedcb8cf71cde41d5881c4e0a31d6751d844de4222,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init30_repeat1_success.json
base,cabinet,31,0,True,120,24,1.2720955125474502,16.617445891290412,0.0,0.0,0.0,nan,4c182cfccfac902eaef44295418dd571eb066c83a8720e3917640bed13d30b47,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init31_repeat0_success.json
base,cabinet,31,1,False,220,44,1.5998691710951047,52.94513400830125,0.0,0.0,0.0,nan,4c182cfccfac902eaef44295418dd571eb066c83a8720e3917640bed13d30b47,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init31_repeat1_failure.json
base,cabinet,32,0,False,220,44,1.5951123916316523,43.30479022807533,0.0,0.0,0.0,nan,7ea6ce30591adbd0a1f1486dc0c4c62cecd4f537ab076ec483a9b60c6c0d3adf,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init32_repeat0_failure.json
base,cabinet,32,1,True,153,31,1.5339106343118942,28.64699564104397,0.0,0.0,0.0,nan,7ea6ce30591adbd0a1f1486dc0c4c62cecd4f537ab076ec483a9b60c6c0d3adf,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init32_repeat1_success.json
base,cabinet,33,0,False,220,44,1.7157523488581643,29.640913697343372,0.0,0.0,0.0,nan,1130906dd61fe7d22fd049128d5077576b04f3401438cd0a15dc059e5830d001,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init33_repeat0_failure.json
base,cabinet,33,1,False,220,44,1.732171040137039,30.666653263166843,0.0,0.0,0.0,nan,1130906dd61fe7d22fd049128d5077576b04f3401438cd0a15dc059e5830d001,artifacts/black_bowl_steering_formal_100/black_bowl_base_cabinet_init33_repeat1_failure.json
