condition,target,init_state_index,repeat_index,success,policy_steps,close_step,grasp_state,lift_state,close_query,grasp_query,lift_query,pre_lift_steps,pre_lift_eef_path_m,pre_lift_action_tv_l2,post_lift_evidence_5,post_lift_evidence_10,post_lift_evidence_15,post_lift_evidence_20,post_lift_early_auc20,post_lift_wrong_fraction15,metadata_path,guidance_at_close,belief_positive_at_close,belief_negative_at_close,guidance_close_plus_1,belief_positive_close_plus_1,belief_negative_close_plus_1,guidance_close_plus_2,belief_positive_close_plus_2,belief_negative_close_plus_2,guidance_close_plus_3,belief_positive_close_plus_3,belief_negative_close_plus_3,guidance_at_grasp,belief_positive_at_grasp,belief_negative_at_grasp,guidance_grasp_plus_1,belief_positive_grasp_plus_1,belief_negative_grasp_plus_1,guidance_grasp_plus_2,belief_positive_grasp_plus_2,belief_negative_grasp_plus_2,guidance_grasp_plus_3,belief_positive_grasp_plus_3,belief_negative_grasp_plus_3,guidance_at_lift,belief_positive_at_lift,belief_negative_at_lift,guidance_lift_plus_1,belief_positive_lift_plus_1,belief_negative_lift_plus_1,guidance_lift_plus_2,belief_positive_lift_plus_2,belief_negative_lift_plus_2,guidance_lift_plus_3,belief_positive_lift_plus_3,belief_negative_lift_plus_3
base,plate,40,0,True,77,43,56,64,6,9,10,54.0,0.44981003580289275,7.958445795849523,-0.10637458498348738,-0.10525314019586089,0.053270879525391654,0.2499876073866989,-0.05998291629528615,0.8666666666666667,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init40_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,40,1,True,75,43,57,63,6,9,10,53.0,0.4625292378535274,8.037886306492377,-0.08509162379608591,-0.0713954271047404,0.10120241078038741,0.2929720408036205,-0.034867961142339844,0.8,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init40_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,41,0,True,77,42,,61,6,,10,51.0,0.46366288582757753,7.561797825908684,-0.0719763843690511,-0.04487387466577884,0.10124442070133681,0.2911780888960489,-0.022351040946193463,0.7333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init41_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,41,1,True,75,42,60,61,6,10,10,51.0,0.4663653453312466,7.883038819089507,-0.1089237630177406,-0.12466087808082194,0.04867449456507945,0.27146627204690704,-0.06624574218238488,0.8666666666666667,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init41_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,42,0,True,71,42,52,62,6,8,10,52.0,0.46712512855198424,8.27069255597051,-0.06591275269513397,0.0319064242392938,0.2592043228143024,0.42864820740793214,0.028011937206107264,0.5333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init42_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,42,1,True,78,42,,61,6,,10,51.0,0.4466645972873656,8.104557716028395,-0.083916347775007,-0.10990969540322242,0.00604900300326972,0.19998411333260857,-0.060193348451973015,0.9333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init42_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,43,0,True,72,43,56,63,6,9,10,53.0,0.47317427345878826,7.803911527704166,-0.06381925077101072,0.006646123374001362,0.21748547718435002,0.3805554217727526,0.013691056066312522,0.6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init43_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,43,1,True,75,43,54,63,6,8,10,53.0,0.47311042454890007,7.872686751039788,-0.07175398815990598,-0.015237167970908912,0.1559573339373284,0.3293345931396734,-0.00449439012886922,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init43_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,44,0,True,74,42,56,63,6,9,10,53.0,0.4756603067669112,7.517187357044753,-0.05928128364883607,0.016107150371575694,0.19083353429706726,0.363125504990767,0.013938915689383522,0.6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init44_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,44,1,True,77,44,56,65,6,9,11,55.0,0.4887375101999781,7.729215141092277,-0.05296630417087329,0.019031040477905187,0.2065710473528988,0.36150082736657185,0.01835710451950715,0.6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init44_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,45,0,True,81,46,,66,7,,11,56.0,0.49560605729901996,7.559283850693953,-0.06992954441467822,-0.054651240500538927,0.10132060884188925,0.2929035815166349,-0.02418733198579965,0.8,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init45_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,45,1,True,79,46,89,65,7,15,11,55.0,0.48902006294035016,7.998539969047454,-0.071102828753849,-0.0616014403395903,0.08537150787113454,0.28964866798766165,-0.02879519183648526,0.8,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init45_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,46,0,True,64,43,53,63,6,8,10,53.0,0.46760383561407604,8.280686950582236,-0.022892126989239873,0.10291210912888872,0.13852832870431914,0.13852832870431914,0.03819638731940901,0.4,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init46_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan
base,plate,46,1,True,69,43,53,63,6,8,10,53.0,0.463426838474164,8.28437498462492,-0.04054746669649948,0.1024562519129464,0.30619224568964515,0.3413373455141289,0.05907841757838737,0.4666666666666667,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init46_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,47,0,True,73,44,58,63,6,9,10,53.0,0.44298538186123515,8.08070484118784,-0.08541844716090229,-0.029386839034933703,0.17306066306667284,0.36874246470313315,-0.01157630693629572,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init47_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,47,1,True,72,43,54,63,6,8,10,53.0,0.45552481488871205,7.98250178844191,-0.06059276395075072,0.010309511141208937,0.20396451967126433,0.3572086938746181,0.013998735293274663,0.6,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init47_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,48,0,True,73,45,58,65,7,9,11,55.0,0.46808684724700833,7.766238581834209,-0.05215261434230029,0.0643818069597316,0.257576867086655,0.33765200766931125,0.03916732866003071,0.5333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init48_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,48,1,True,70,42,53,62,6,8,10,52.0,0.4515317992362848,7.596918762525356,-0.04107935787549573,0.07858078437528129,0.26528700048706777,0.34340359636189643,0.04877945505634395,0.4666666666666667,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init48_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,49,0,True,80,46,90,65,7,15,11,55.0,0.48120295974914434,8.418384834093079,-0.10174477276923297,-0.13823776298340537,-0.04771492941181905,0.15723729162684233,-0.08415126805089482,1.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init49_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,49,1,True,83,46,,65,7,,11,55.0,0.4812215164514467,8.447927253031072,-0.10756143924556599,-0.13510227105353756,-0.03351708903347953,0.1760364640513778,-0.08306844037813592,1.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init49_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,4,0,True,74,44,54,64,6,8,10,54.0,0.4697581385111155,8.078440873486295,-0.0922695331847284,-0.030617213791872787,0.20207454948844136,0.43875466614693054,-0.008579134102910415,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init4_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,4,1,True,74,44,76,63,6,13,10,53.0,0.44391941466269624,8.48622813619135,-0.06999063882872816,-0.04361869304025689,0.1455238089926539,0.37912403376954895,-0.011999955518253821,0.7333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init4_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,5,0,True,74,42,74,64,6,12,10,54.0,0.45264225070398845,8.3332700466622,-0.06044331434507335,-0.006476220213011803,0.17368527081703172,0.3029004983638826,0.0040321286286651055,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init5_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,5,1,True,73,42,70,62,6,12,10,52.0,0.44374304237698364,8.051200738789142,-0.06602605446575721,-0.011573291263826948,0.1655070985423411,0.36234502859844375,-0.0005013553565661718,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init5_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,nan,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,6,0,True,70,43,54,63,6,8,10,53.0,0.45167815657956534,8.39955676358164,-0.0559609872425229,0.08554039663448056,0.3275276261358954,0.39751633076718157,0.049800347009628314,0.5333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init6_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,6,1,True,72,43,54,62,6,8,10,52.0,0.44341574001270107,8.35155171894764,-0.08889337460768335,-0.03079374183148355,0.17046112925004653,0.3616976013498633,-0.01328771565174384,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init6_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,7,0,True,72,43,56,63,6,9,10,53.0,0.4867692483902543,8.288929948583752,-0.04118042481022949,0.04720865780335326,0.24336762754826521,0.3771553587839746,0.037288726064629046,0.5333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init7_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,7,1,True,69,43,59,64,6,9,10,54.0,0.48012291367182114,7.892503777282827,0.01195111536287708,0.1705188351322937,0.37189886856102,0.37189886856102,0.10636347447895382,0.26666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init7_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,8,0,True,75,44,56,63,6,9,10,53.0,0.4721838488157932,7.6350949696645385,-0.061021755042614576,-0.010096693225944243,0.16044719251476663,0.3305386133454069,0.0011929500143590343,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init8_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,8,1,True,76,43,55,66,6,9,11,56.0,0.47654635032713516,7.896226726364066,-0.09389666016920276,-0.03720425630145299,0.20259317140644365,0.40153775130129277,-0.012159931367549396,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init8_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,9,0,True,78,46,59,66,7,9,11,56.0,0.4697483536033077,7.765428214016319,-0.07381438923817839,-0.014075740101665239,0.1706257913854314,0.3318707290019127,-0.005430311184534894,0.6666666666666666,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init9_repeat0_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
base,plate,9,1,True,78,45,54,66,7,8,11,56.0,0.4743062954237518,7.735379827709599,-0.08294243211665406,-0.04518704117485554,0.13864955203709936,0.34677622453779533,-0.020932581923469504,0.7333333333333333,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_base_plate_init9_repeat1_success.json,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
belief,cabinet,0,0,True,84,40,51,58,6,8,9,48.0,0.4227299979062161,6.714361659427023,0.14442637811947387,0.35125826019916523,0.5773294410873397,0.7857347113487434,0.252363035137951,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init0_repeat0_success.json,0.3700436615057039,0.814978169247148,0.18502183075285195,0.2931572032272619,0.8534213983863691,0.14657860161363095,0.2714856926525305,0.8642571536737347,0.13574284632626524,0.199163561257324,0.900418219371338,0.099581780628662,0.2714856926525305,0.8642571536737347,0.13574284632626524,0.199163561257324,0.900418219371338,0.099581780628662,0.13339669180722719,0.9333016540963863,0.06669834590361359,0.07356720121239299,0.9632163993938034,0.036783600606196495,0.199163561257324,0.900418219371338,0.099581780628662,0.13339669180722719,0.9333016540963863,0.06669834590361359,0.07356720121239299,0.9632163993938034,0.036783600606196495,0.037736238797563194,0.9811318806012184,0.018868119398781597
belief,cabinet,0,1,True,117,40,81,89,6,14,15,79.0,0.6396499649822807,15.371439052961389,0.17172785290730344,0.3856878748318209,0.6122557413038406,0.8028231401991387,0.2791682398188162,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init0_repeat1_success.json,0.503481166888894,0.7482594165555531,0.251740583444447,0.4134412147460572,0.7932793926269714,0.2067206073730286,0.38659727395929955,0.8067013630203502,0.19329863697964977,0.31592037999814837,0.8420398100009258,0.15796018999907419,0.20112496023161633,0.8994375198841917,0.10056248011580816,0.18285684472648855,0.9085715776367558,0.09142842236324428,0.10411018218445682,0.9479449089077715,0.05205509109222841,0.048323153542613406,0.9758384232286933,0.024161576771306703,0.18285684472648855,0.9085715776367558,0.09142842236324428,0.10411018218445682,0.9479449089077715,0.05205509109222841,0.048323153542613406,0.9758384232286933,0.024161576771306703,0.020696317685145862,0.989651841157427,0.010348158842572931
belief,cabinet,10,0,True,83,40,68,60,6,11,10,50.0,0.4276613291707152,7.883203354505127,0.16040732878104308,0.3455181760598117,0.6012864168920151,0.8271325343581708,0.26308880531406437,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init10_repeat0_success.json,0.5209294628217506,0.7395352685891247,0.2604647314108753,0.45973459704925446,0.7701327014753728,0.22986729852462723,0.40523492974535663,0.7973825351273216,0.20261746487267832,0.3419195559103545,0.8290402220448227,0.17095977795517725,0.1821174569938768,0.9089412715030615,0.0910587284969384,0.10394890945256943,0.9480255452737152,0.051974454726284716,0.03331377552887702,0.9833431122355615,0.01665688776443851,0.007339532851666225,0.9963302335741668,0.0036697664258331123,0.2655909300643059,0.867204534967847,0.13279546503215295,0.1821174569938768,0.9089412715030615,0.0910587284969384,0.10394890945256943,0.9480255452737152,0.051974454726284716,0.03331377552887702,0.9833431122355615,0.01665688776443851
belief,cabinet,10,1,True,87,39,51,58,5,8,9,48.0,0.4190267994266538,7.502770121355947,0.15973476378715076,0.36607287860563903,0.6225795051713631,0.8676225253091955,0.2717798798986478,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init10_repeat1_success.json,0.7174586049946745,0.6412706975026627,0.35872930249733725,0.5849830710872973,0.7075084644563513,0.29249153554364865,0.484536804210201,0.7577315978948994,0.2422684021051005,0.36293317641669187,0.818533411791654,0.18146658820834594,0.36293317641669187,0.818533411791654,0.18146658820834594,0.322970019419343,0.8385149902903285,0.1614850097096715,0.2704570452953528,0.8647714773523236,0.1352285226476764,0.17551075308369646,0.9122446234581518,0.08775537654184823,0.322970019419343,0.8385149902903285,0.1614850097096715,0.2704570452953528,0.8647714773523236,0.1352285226476764,0.17551075308369646,0.9122446234581518,0.08775537654184823,0.0851688776320948,0.9574155611839527,0.0425844388160474
belief,cabinet,11,0,True,114,39,,89,5,,15,79.0,0.5640748596989792,20.072133067765073,0.1753370867598573,0.41225781315159593,0.681737942893282,0.9147352342924019,0.29947847252689547,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init11_repeat0_success.json,0.6905673677145445,0.6547163161427277,0.34528368385727226,0.5484165585209685,0.7257917207395157,0.27420827926048424,0.5046416037134815,0.7476791981432592,0.2523208018567408,0.47483286965822347,0.7625835651708882,0.23741643482911173,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.2023958065380976,0.8988020967309512,0.1011979032690488,0.1632542459415573,0.9183728770292214,0.08162712297077865,0.08571166419337371,0.9571441679033132,0.042855832096686856,0.04071557452176842,0.9796422127391159,0.02035778726088421
belief,cabinet,11,1,True,114,38,94,89,5,16,15,79.0,0.6011172126314472,14.571810053718174,0.20586685080228884,0.4540859161358353,0.6901053325818823,0.9007325927989518,0.3230385739889849,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init11_repeat1_success.json,0.6815304035193158,0.6592347982403421,0.3407652017596579,0.5374520071024604,0.7312739964487697,0.2687260035512302,0.42816456104492834,0.7859177194775359,0.21408228052246417,0.40277191363940984,0.798614043180295,0.20138595681970492,0.11549827987893621,0.9422508600605318,0.057749139939468105,0.04537418810410562,0.9773129059479471,0.02268709405205281,0.021068384175845598,0.9894658079120773,0.010534192087922799,0.008498647724571217,0.9957506761377144,0.0042493238622856085,0.15427970524101042,0.9228601473794948,0.07713985262050521,0.11549827987893621,0.9422508600605318,0.057749139939468105,0.04537418810410562,0.9773129059479471,0.02268709405205281,0.021068384175845598,0.9894658079120773,0.010534192087922799
belief,cabinet,12,0,True,85,38,55,56,5,9,9,46.0,0.4309508919502017,8.330142661867642,0.1705588730014705,0.3990995572234985,0.6552347012984495,0.8665739638453321,0.2891992086361489,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init12_repeat0_success.json,0.5461080888118683,0.7269459555940657,0.27305404440593417,0.5031459951136414,0.7484270024431793,0.2515729975568207,0.4427544109875389,0.7786227945062306,0.22137720549376946,0.4121136190021093,0.7939431904989452,0.20605680950105465,0.295572476445903,0.8522137617770486,0.1477862382229515,0.20656436423947916,0.8967178178802605,0.10328218211973958,0.10846840327710372,0.9457657983614481,0.05423420163855186,0.042713043721616495,0.9786434781391918,0.021356521860808247,0.295572476445903,0.8522137617770486,0.1477862382229515,0.20656436423947916,0.8967178178802605,0.10328218211973958,0.10846840327710372,0.9457657983614481,0.05423420163855186,0.042713043721616495,0.9786434781391918,0.021356521860808247
belief,cabinet,12,1,True,96,38,49,56,5,7,9,46.0,0.4317587639848537,8.26337449967472,0.1614387198527012,0.36174008707046895,0.5928220471060475,0.7991893539876065,0.2651800544921284,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init12_repeat1_success.json,0.46539222982234263,0.7673038850888287,0.23269611491117131,0.43856957675074926,0.7807152116246254,0.21928478837537463,0.41837629996053327,0.7908118500197334,0.20918814998026664,0.3865612197641519,0.806719390117924,0.19328060988207596,0.41837629996053327,0.7908118500197334,0.20918814998026664,0.3865612197641519,0.806719390117924,0.19328060988207596,0.31311865949397755,0.8434406702530111,0.15655932974698877,0.23270848952399362,0.8836457552380033,0.11635424476199681,0.31311865949397755,0.8434406702530111,0.15655932974698877,0.23270848952399362,0.8836457552380033,0.11635424476199681,0.12178602780248766,0.9391069860987563,0.06089301390124383,0.026077858955677435,0.9869610705221613,0.013038929477838718
belief,cabinet,13,0,True,81,38,52,58,5,8,9,48.0,0.41655724073444567,7.909392652781932,0.1593585797342129,0.3685183380313484,0.6132166930994729,0.816496815636105,0.27006331864956745,0.0,artifacts/goal_bowl_destination_steering_formal_t1_lambda2_combined/goal_bowl_destination_belief_cabinet_init13_repeat0_success.json,0.575733929508884,0.7121330352455579,0.287866964754442,0.4958581464905289,0.7520709267547356,0.24792907324526445,0.4592521421859284,0.7703739289070358,0.2296260710929642,0.32344344360044974,0.8382782781997753,0.16172172180022487,0.32344344360044974,0.8382782781997753,0.16172172180022487,0.18598680775965232,0.9070065961201739,0.09299340387982616,0.11389296346237922,0.9430535182688105,0.05694648173118961,0.07139943584783714,0.9643002820760813,0.03569971792391857,0.18598680775965232,0.9070065961201739,0.09299340387982616,0.11389296346237922,0.9430535182688105,0.05694648173118961,0.07139943584783714,0.9643002820760813,0.03569971792391857,0.022887772768932484,0.9885561136155337,0.011443886384466242
