episode_id,condition,target_side,chunk_index,start,stop,executed_steps,progress,num_seeds,energy_left_mean,energy_right_mean,local_margin_left_minus_right_mean,local_margin_seed_sd,right_support_rate,mean_sign_seed_agreement,true_target_seed_support_rate,flat_cumulative_margin,flat_cumulative_score,linear_cumulative_score,exponential_cumulative_score
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,5,80,96,16,0.6153846153846154,10,0.2997242584824562,0.3081077829003334,-0.008383524417877198,0.004003259572917161,0.0,1.0,0.0,0.046945393085479736,0.00782423218091329,0.00681368523173862,0.004578487466811592
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,6,96,112,16,0.717948717948718,10,0.26606701463460924,0.28171434849500654,-0.01564733386039734,0.003968670225935055,0.0,1.0,0.0,0.0312980592250824,0.004471151317868914,0.004980132652788746,0.0035910448275611917
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,7,112,128,16,0.8205128205128205,10,0.29407847821712496,0.30533930063247683,-0.011260822415351868,0.0020239614680080684,0.0,1.0,0.0,0.020037236809730533,0.0025046546012163166,0.004043154475780634,0.003072640644440346
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,8,128,144,16,0.9230769230769231,10,0.2847182273864746,0.3015140026807785,-0.016795775294303893,0.0020719146649382757,0.0,1.0,0.0,0.00324146151542664,0.00036016239060296,0.0032713422620737997,0.0025718283487461513
2026_08_18_00_51_25_610649_L1_right_C2,C2,right,9,144,156,12,1.0,10,0.3367802619934082,0.34222043454647066,-0.005440172553062439,0.0027460236117985474,0.0,1.0,0.0,-0.002198711037635799,-0.00021987110376357988,0.0031129510836167777,0.0024249595918918935
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,0,0,16,16,0.1322314049586777,10,0.24046142250299454,0.26778209656476976,-0.027320674061775206,0.009401552908229431,0.0,1.0,0.0,-0.027320674061775206,-0.027320674061775206,-0.027320674061775206,-0.027320674061775206
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,1,16,32,16,0.2644628099173554,10,0.21471001729369163,0.24866230934858322,-0.033952292054891586,0.00551673095124137,0.0,1.0,0.0,-0.06127296611666679,-0.030636483058333396,-0.03041542912522952,-0.030021953566717066
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,2,32,48,16,0.39669421487603307,10,0.199661685526371,0.2138248234987259,-0.014163137972354889,0.008489918967695869,0.0,1.0,0.0,-0.07543610408902168,-0.025145368029673893,-0.025771917367265335,-0.02655326473978008
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,3,48,64,16,0.5289256198347108,10,0.21594698280096053,0.21075795441865922,0.00518902838230133,0.01896915057083841,0.7,0.7,0.7,-0.07024707570672035,-0.01756176892668009,-0.019817889338502516,-0.022405142791188302
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,4,64,80,16,0.6611570247933884,10,0.21826452165842056,0.21882671043276786,-0.0005621887743473053,0.001950898982789248,0.4,0.6,0.4,-0.07080926448106765,-0.014161852896213531,-0.017250462596615154,-0.02060498300856377
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,5,80,96,16,0.7933884297520661,10,0.2546744093298912,0.27341474741697314,-0.01874033808708191,0.006403207650963728,0.0,1.0,0.0,-0.08954960256814956,-0.01492493376135826,-0.01738590582302122,-0.020505027325806606
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,6,96,112,16,0.9256198347107438,10,0.17444645762443542,0.18252382427453995,-0.008077366650104523,0.0011851587214715376,0.0,1.0,0.0,-0.09762696921825409,-0.013946709888322013,-0.016853989298854552,-0.02006342896969841
2026_08_18_00_52_54_907596_L3_right_C0,C0,right,7,112,121,9,1.0,10,0.20807429403066635,0.23421162962913514,-0.02613733559846878,0.003080965692469641,0.0,1.0,0.0,-0.12376430481672288,-0.01547053810209036,-0.017111860029399392,-0.020208228425978077
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,0,0,16,16,0.12121212121212122,10,0.39248069524765017,0.4051684498786926,-0.012687754631042481,0.012403066656947254,0.2,0.8,0.2,-0.012687754631042481,-0.012687754631042481,-0.012687754631042481,-0.012687754631042481
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,1,16,32,16,0.24242424242424243,10,0.25815811157226565,0.26752098053693774,-0.009362868964672089,0.009769814605033187,0.1,0.9,0.1,-0.02205062359571457,-0.011025311797857285,-0.01112310255275053,-0.011299848293793078
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,2,32,48,16,0.36363636363636365,10,0.22842412441968918,0.19264069199562073,0.03578343242406845,0.0075283754495537175,1.0,1.0,1.0,0.013732808828353881,0.004577602942784627,0.002557970148821672,-0.00045952480477220726
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,3,48,64,16,0.48484848484848486,10,0.26380679160356524,0.24112367630004883,0.02268311530351639,0.0056534197144500545,1.0,1.0,1.0,0.03641592413187027,0.009103981032967567,0.006582999179760616,0.0028177136936044784
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,4,64,80,16,0.6060606060606061,10,0.2403719201683998,0.22139892131090164,0.018972998857498168,0.008383770519922307,1.0,1.0,1.0,0.055388922989368435,0.011077784597873687,0.008352999133723124,0.004305953616513553
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,5,80,96,16,0.7272727272727273,10,0.21010074764490128,0.21219757646322251,-0.002096828818321228,0.0016249078637206892,0.1,0.9,0.1,0.05329209417104721,0.008882015695174534,0.00728122190787242,0.003909491252257969
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,6,96,112,16,0.8484848484848485,10,0.2347785323858261,0.24001412987709045,-0.005235597491264343,0.0009059064526638536,0.0,1.0,0.0,0.048056496679782866,0.006865213811397553,0.006387163379362652,0.0035209806954540216
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,7,112,128,16,0.9696969696969697,10,0.19102460220456124,0.19648599475622178,-0.005461392551660537,0.0012097980333430388,0.0,1.0,0.0,0.04259510412812233,0.005324388016015291,0.005848592655225234,0.003255631178770119
2026_08_18_00_53_23_339528_L3_right_C1,C1,right,8,128,132,4,1.0,10,0.2959607467055321,0.30381286293268206,-0.007852116227149963,0.004064464411006772,0.0,1.0,0.0,0.03474298790097236,0.0038603319889969293,0.005544132457839118,0.003025385474591846
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,0,0,16,16,0.10062893081761007,10,0.41066710352897645,0.4379479944705963,-0.027280890941619874,0.01131367512670275,0.0,1.0,0.0,-0.027280890941619874,-0.027280890941619874,-0.027280890941619874,-0.027280890941619874
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,1,16,32,16,0.20125786163522014,10,0.27365251034498217,0.27393031269311907,-0.00027780234813690186,0.008485307559793013,0.6,0.4,0.6,-0.027558693289756776,-0.013779346644878388,-0.01448995423944373,-0.015789524521465464
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,2,32,48,16,0.3018867924528302,10,0.2506182618439198,0.22955384403467177,0.02106441780924797,0.007352087308853541,1.0,1.0,1.0,-0.006494275480508807,-0.0021647584935029357,-0.003955325484275817,-0.006955838007822684
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,3,48,64,16,0.4025157232704403,10,0.24632387310266496,0.22542673945426941,0.020897133648395537,0.0060993381887583745,1.0,1.0,1.0,0.01440285816788673,0.0036007145419716825,0.0011613572783329904,-0.002755787848454386
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,4,64,80,16,0.5031446540880503,10,0.30865530520677564,0.28367493450641634,0.024980370700359345,0.00482945469957227,1.0,1.0,1.0,0.03938322886824608,0.007876645773649216,0.004734209291636943,3.129025087879789e-05
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,5,80,96,16,0.6037735849056604,10,0.28050493597984316,0.2897521749138832,-0.009247238934040069,0.0017829686499243715,0.0,1.0,0.0,0.03013598993420601,0.005022664989034335,0.0031807150443394975,-0.0006115615877044024
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,6,96,112,16,0.7044025157232704,10,0.28647302836179733,0.31468833386898043,-0.028215305507183076,0.007644717410875456,0.0,1.0,0.0,0.0019206844270229333,0.00027438348957470473,0.0006177745911539812,-0.0019592009892437793
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,7,112,128,16,0.8050314465408805,10,0.29480431973934174,0.30363556891679766,-0.008831249177455902,0.005511794312134956,0.0,1.0,0.0,-0.0069105647504329685,-0.0008638205938041211,7.263860450341094e-05,-0.002199069718818986
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,8,128,144,16,0.9056603773584906,10,0.30308984220027924,0.3024730235338211,0.0006168186664581299,0.004178902325805451,0.6,0.6,0.6,-0.006293746083974839,-0.0006993051204416487,9.279342161284496e-05,-0.0021280911601358433
2026_08_18_00_53_52_283658_L3_right_C2,C2,right,9,144,159,15,1.0,10,0.31012911796569825,0.3169008806347847,-0.006771762669086456,0.002195716588793866,0.0,1.0,0.0,-0.013065508753061294,-0.0013065508753061293,-3.201668912714231e-05,-0.0022132147478784708
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,0,0,16,16,0.13333333333333333,10,0.3556600779294968,0.363622909784317,-0.007962831854820251,0.006618286761181734,0.0,1.0,1.0,-0.007962831854820251,-0.007962831854820251,-0.007962831854820251,-0.007962831854820251
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,1,16,32,16,0.26666666666666666,10,0.25921371281147004,0.2788819342851639,-0.019668221473693848,0.0048964522923582625,0.0,1.0,1.0,-0.0276310533285141,-0.01381552666425705,-0.013425347010294597,-0.012730828007138368
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,2,32,48,16,0.4,10,0.20308412462472916,0.2580948814749718,-0.05501075685024261,0.011149840942951949,0.0,1.0,1.0,-0.08264181017875671,-0.02754727005958557,-0.025306892678851174,-0.0219784238259524
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,3,48,64,16,0.5333333333333333,10,0.2341303840279579,0.282039538025856,-0.0479091539978981,0.005619006483457061,0.0,1.0,1.0,-0.13055096417665482,-0.032637741044163705,-0.02965348139405251,-0.02536708357260544
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,4,64,80,16,0.6666666666666666,10,0.18603794425725936,0.20245683342218398,-0.01641888916492462,0.005195879887435506,0.0,1.0,1.0,-0.14696985334157944,-0.029393970668315887,-0.027888869096835456,-0.024629629303032138
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,5,80,96,16,0.8,10,0.21150896400213243,0.22691079080104828,-0.015401826798915863,0.0017261652837204456,0.0,1.0,1.0,-0.1623716801404953,-0.02706194669008255,-0.026753683433388218,-0.02413496606231487
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,6,96,112,16,0.9333333333333333,10,0.17791640460491182,0.18198147416114807,-0.004065069556236267,0.001816727296785535,0.0,1.0,1.0,-0.16643674969673156,-0.023776678528104507,-0.025457191211836677,-0.023421812272907495
2026_08_18_00_54_32_747715_L3_left_C0,C0,left,7,112,120,8,1.0,10,0.25888089537620546,0.2697352901101112,-0.010854394733905792,0.0027998905408915874,0.0,1.0,1.0,-0.17729114443063734,-0.022161393053829668,-0.0250515579763386,-0.02312221016544879
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,0,0,16,16,0.12121212121212122,10,0.38763081431388857,0.398554927110672,-0.010924112796783448,0.011890044479300628,0.3,0.7,0.7,-0.010924112796783448,-0.010924112796783448,-0.010924112796783448,-0.010924112796783448
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,1,16,32,16,0.24242424242424243,10,0.24770494997501374,0.2937962502241135,-0.04609130024909973,0.024481405300937068,0.0,1.0,1.0,-0.05701541304588317,-0.028507706522941587,-0.027473377480226404,-0.02560394459430491
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,2,32,48,16,0.36363636363636365,10,0.21599773168563843,0.25425051599740983,-0.03825278431177139,0.008617185086123871,0.0,1.0,1.0,-0.09526819735765457,-0.03175606578588486,-0.030617371139427026,-0.02851617824088883
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,3,48,64,16,0.48484848484848486,10,0.25710923969745636,0.27124089002609253,-0.01413165032863617,0.004753527710671563,0.0,1.0,1.0,-0.10939984768629074,-0.027349961921572685,-0.027320226977268856,-0.026479179504598386
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,4,64,80,16,0.6060606060606061,10,0.2578992933034897,0.26834036856889726,-0.010441075265407562,0.007433745091907682,0.0,1.0,1.0,-0.1198409229516983,-0.023968184590339663,-0.0249089195898601,-0.02500173439766297
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,5,80,96,16,0.7272727272727273,10,0.2643306776881218,0.2878877654671669,-0.023557087779045104,0.010561334699097908,0.0,1.0,1.0,-0.1433980107307434,-0.0238996684551239,-0.024770270173366252,-0.02491228141065922
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,6,96,112,16,0.8484848484848485,10,0.30136538594961165,0.32077320516109464,-0.019407819211483,0.008449081747823696,0.0,1.0,1.0,-0.1628058299422264,-0.02325797570603234,-0.024387237961803164,-0.02467843549249653
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,7,112,128,16,0.9696969696969697,10,0.26203534156084063,0.2448150634765625,0.017220278084278107,0.002512403857000916,1.0,1.0,0.0,-0.14558555185794828,-0.018198193982243534,-0.022495987232435833,-0.023440699863903517
2026_08_18_00_55_01_843645_L3_left_C1,C1,left,8,128,132,4,1.0,10,0.2637857228517532,0.2624834731221199,0.0013022497296333313,0.001178506045760727,0.9,0.9,0.1,-0.14428330212831494,-0.016031478014257215,-0.021967137522167626,-0.022927818390781875
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,0,0,16,16,0.09142857142857143,10,0.338095822930336,0.35274675488471985,-0.01465093195438385,0.010079555689666708,0.1,0.9,0.9,-0.01465093195438385,-0.01465093195438385,-0.01465093195438385,-0.01465093195438385
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,1,16,32,16,0.18285714285714286,10,0.25293015241622924,0.3090960830450058,-0.05616593062877655,0.018081287775245165,0.0,1.0,1.0,-0.0708168625831604,-0.0354084312915802,-0.0344199789421899,-0.0325952785197121
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,2,32,48,16,0.2742857142857143,10,0.2676530107855797,0.2869942456483841,-0.019341234862804414,0.008534035573116435,0.0,1.0,1.0,-0.09015809744596481,-0.030052699148654938,-0.02989635571837425,-0.02931370911464915
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,3,48,64,16,0.3657142857142857,10,0.2602310046553612,0.2718700274825096,-0.011639022827148437,0.005849555506814602,0.0,1.0,1.0,-0.10179712027311325,-0.02544928006827831,-0.0260527066886425,-0.02651056593161217
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,4,64,80,16,0.45714285714285713,10,0.2841713294386864,0.2812129080295563,0.0029584214091300963,0.004698943978277549,0.7,0.7,0.3,-0.09883869886398315,-0.01976773977279663,-0.021539864540100092,-0.023335811594414852
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,5,80,96,16,0.5485714285714286,10,0.25154233276844024,0.25021530538797376,0.0013270273804664612,0.001200136402897647,0.9,0.9,0.1,-0.0975116714835167,-0.01625194524725278,-0.01884964196120991,-0.021466377462923465
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,6,96,112,16,0.64,10,0.21034209355711936,0.20718952938914298,0.0031525641679763794,0.0047531477512380875,0.8,0.8,0.2,-0.09435910731554031,-0.013479872473648616,-0.01688515927110399,-0.020123218413581254
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,7,112,128,16,0.7314285714285714,10,0.259257347881794,0.2621294468641281,-0.002872098982334137,0.004880244646955199,0.2,0.8,0.8,-0.09723120629787445,-0.012153900787234306,-0.01595095525185267,-0.019435267373874254
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,8,128,144,16,0.8228571428571428,10,0.3662975072860718,0.37598014771938326,-0.009682640433311462,0.003065645694708523,0.0,1.0,1.0,-0.10691384673118591,-0.011879316303465101,-0.015652464070017375,-0.019147905542773857
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,9,144,160,16,0.9142857142857143,10,0.2933278322219849,0.2932074874639511,0.00012034475803375244,0.0025182029792770954,0.6,0.6,0.4,-0.10679350197315216,-0.010679350197315215,-0.015167146875308108,-0.01872516737097581
2026_08_18_00_55_32_860317_L3_left_C2,C2,left,10,160,175,15,1.0,10,0.2599556639790535,0.2678425505757332,-0.007886886596679688,0.0013193612463218716,0.0,1.0,1.0,-0.11468038856983184,-0.010425489869984712,-0.015056839901389495,-0.01854711339319581
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,0,0,16,16,0.13333333333333333,10,0.3409363031387329,0.3520307928323746,-0.011094489693641662,0.008725828225786464,0.0,1.0,0.0,-0.011094489693641662,-0.011094489693641662,-0.011094489693641662,-0.011094489693641662
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,1,16,32,16,0.26666666666666666,10,0.2587080582976341,0.29221666753292086,-0.033508609235286715,0.022712706307700475,0.1,0.9,0.1,-0.04460309892892838,-0.02230154946446419,-0.021554412146409355,-0.02022450921557587
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,2,32,48,16,0.4,10,0.27380003184080126,0.2952383264899254,-0.021438294649124147,0.009375660436781638,0.0,1.0,0.0,-0.06604139357805253,-0.022013797859350842,-0.02152123571861358,-0.02048999209143102
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,3,48,64,16,0.5333333333333333,10,0.26478116065263746,0.21630632132291794,0.04847483932971954,0.015644100226098186,1.0,1.0,1.0,-0.017566554248332984,-0.004391638562083246,-0.008060452055472596,-0.011477583006846022
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,4,64,80,16,0.6666666666666666,10,0.25237813889980315,0.24690669327974318,0.005471445620059967,0.0016647163487116359,1.0,1.0,1.0,-0.012095108628273017,-0.0024190217256546036,-0.006256199032068255,-0.010080749974776093
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,5,80,96,16,0.8,10,0.2862274467945099,0.2897638514637947,-0.0035364046692848206,0.006424100923363063,0.4,0.6,0.4,-0.01563151329755784,-0.0026052522162596397,-0.006008944999087943,-0.009729935460080625
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,6,96,112,16,0.9333333333333333,10,0.22410235702991485,0.22430820316076278,-0.00020584613084793091,0.0006531887775263468,0.3,0.7,0.3,-0.01583735942840577,-0.0022624799183436814,-0.005677339349474227,-0.00939151117404908
2026_08_18_00_56_19_492037_L3_right_C0,C0,right,7,112,120,8,1.0,10,0.193626107275486,0.19981318563222886,-0.006187078356742859,0.0017428484848276784,0.0,1.0,0.0,-0.02202443778514863,-0.002753054723143579,-0.005691498766342801,-0.009315118802880116
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,0,0,16,16,0.12121212121212122,10,0.37561755180358886,0.38886624574661255,-0.013248693943023682,0.016519267477368194,0.1,0.9,0.1,-0.013248693943023682,-0.013248693943023682,-0.013248693943023682,-0.013248693943023682
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,1,16,32,16,0.24242424242424243,10,0.2668911889195442,0.268973146378994,-0.002081957459449768,0.007595600586208969,0.5,0.5,0.5,-0.015330651402473451,-0.0076653257012367255,-0.007993759127224193,-0.008587365438195684
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,2,32,48,16,0.36363636363636365,10,0.23908839821815492,0.21859729439020156,0.020491103827953338,0.005689974818422611,1.0,1.0,1.0,0.005160452425479887,0.0017201508084932957,0.0003143259013692536,-0.0018924196186911244
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,3,48,64,16,0.48484848484848486,10,0.2819554716348648,0.250938580930233,0.031016890704631806,0.004210689143007446,1.0,1.0,1.0,0.03617734313011169,0.009044335782527923,0.006454838862021766,0.0027678809452014045
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,4,64,80,16,0.6060606060606061,10,0.31284537315368655,0.307517783343792,0.005327589809894562,0.006606442859068621,0.9,0.9,0.9,0.041504932940006255,0.008300986588001252,0.006293803283146451,0.0030036837109721133
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,5,80,96,16,0.7272727272727273,10,0.22003240063786506,0.2275814324617386,-0.00754903182387352,0.0013564995651353334,0.0,1.0,0.0,0.03395590111613273,0.005659316852688789,0.004874025323452095,0.0023502561436851903
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,6,96,112,16,0.8484848484848485,10,0.22710083276033402,0.2317473068833351,-0.004646474123001098,0.0008824352858303856,0.0,1.0,0.0,0.029309426993131632,0.004187060999018805,0.004193989648705439,0.0020530142417252164
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,7,112,128,16,0.9696969696969697,10,0.18480449691414833,0.1894956946372986,-0.0046911977231502535,0.0012179885156991144,0.0,1.0,0.0,0.02461822926998138,0.0030772786587476724,0.0037901174954392707,0.0018537825536111235
2026_08_18_00_56_48_148319_L3_right_C1,C1,right,8,128,132,4,1.0,10,0.24039851427078246,0.2512967899441719,-0.010898275673389435,0.0026536865471458956,0.0,1.0,0.0,0.013719953596591944,0.001524439288510216,0.003463708758354188,0.0015894529358316245
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,0,0,16,16,0.10062893081761007,10,0.35698441565036776,0.3891414523124695,-0.03215703666210175,0.009400996434930333,0.0,1.0,0.0,-0.03215703666210175,-0.03215703666210175,-0.03215703666210175,-0.03215703666210175
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,1,16,32,16,0.20125786163522014,10,0.3090944573283195,0.2837011322379112,0.025393325090408325,0.007493912144226746,1.0,1.0,1.0,-0.006763711571693424,-0.003381855785846712,-0.004896338989860135,-0.007666049558124999
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,2,32,48,16,0.3018867924528302,10,0.2532278299331665,0.2400767683982849,0.013151061534881592,0.006092652674992214,1.0,1.0,1.0,0.006387349963188169,0.0021291166543960563,0.0004510389433966737,-0.002676302956116466
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,3,48,64,16,0.4025157232704403,10,0.27201305478811266,0.25736298114061357,0.014650073647499085,0.003260964961010002,1.0,1.0,1.0,0.021037423610687254,0.0052593559026718134,0.003374369617770699,-6.359607106694013e-05
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,4,64,80,16,0.5031446540880503,10,0.3013372614979744,0.2800741776823997,0.021263083815574645,0.004414098879628694,1.0,1.0,1.0,0.0423005074262619,0.008460101485252381,0.006057676747441291,0.0020794232060596853
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,5,80,96,16,0.6037735849056604,10,0.2999547243118286,0.30454293340444566,-0.004588209092617035,0.002790139788705984,0.0,1.0,0.0,0.03771229833364487,0.006285383055607478,0.004874800542990366,0.0016174642471798743
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,6,96,112,16,0.7044025157232704,10,0.27219877392053604,0.27928881496191027,-0.007090041041374206,0.0023844831529712817,0.0,1.0,0.0,0.03062225729227066,0.004374608184610094,0.0038980787810014204,0.0011923560716295485
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,7,112,128,16,0.8050314465408805,10,0.30305051803588867,0.2930059149861336,0.010044603049755097,0.0031401699643642212,1.0,1.0,1.0,0.040666860342025754,0.005083357542753219,0.004252685950352594,0.0015013436075684337
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,8,128,144,16,0.9056603773584906,10,0.35855974406003954,0.35927041471004484,-0.0007106706500053406,0.0032637171147918637,0.5,0.5,0.5,0.039956189692020416,0.004439576632446713,0.004068857928117116,0.0014455865737988947
2026_08_18_00_57_15_980084_L3_right_C2,C2,right,9,144,159,15,1.0,10,0.3086948782205582,0.31674581617116926,-0.008050937950611115,0.0018779168436399668,0.0,1.0,0.0,0.031905251741409305,0.0031905251741409305,0.00384849800304933,0.0012715048720580435
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,0,0,16,16,0.13333333333333333,10,0.29358510971069335,0.3211155503988266,-0.02753044068813324,0.008033774880665276,0.0,1.0,1.0,-0.02753044068813324,-0.02753044068813324,-0.02753044068813324,-0.02753044068813324
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,1,16,32,16,0.26666666666666666,10,0.2029426544904709,0.2446571931242943,-0.04171453863382339,0.006286515756627689,0.0,1.0,1.0,-0.06924497932195664,-0.03462248966097832,-0.034149686396121974,-0.0333080975309357
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,2,32,48,16,0.4,10,0.18654929772019385,0.2255210928618908,-0.03897179514169693,0.01350048543564511,0.0,1.0,1.0,-0.10821677446365358,-0.036072258154551194,-0.035527431752000536,-0.0345468788576182
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,3,48,64,16,0.5333333333333333,10,0.26709620356559755,0.3142544314265251,-0.04715822786092758,0.005454241766708106,0.0,1.0,1.0,-0.15537500232458115,-0.03884375058114529,-0.03776412331140958,-0.03619494547337215
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,4,64,80,16,0.6666666666666666,10,0.1850699558854103,0.2005059838294983,-0.015436027944087983,0.004091647371841273,0.0,1.0,1.0,-0.17081103026866915,-0.03416220605373383,-0.03478704392910004,-0.03448412520436345
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,5,80,96,16,0.8,10,0.2537300020456314,0.26284035593271254,-0.009110353887081146,0.002583730066053548,0.0,1.0,1.0,-0.1799213841557503,-0.029986897359291716,-0.03245279937982559,-0.03312394525432367
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,6,96,112,16,0.9333333333333333,10,0.24139611274003983,0.23472367227077484,0.0066724404692649845,0.003154968747144757,1.0,1.0,0.0,-0.1732489436864853,-0.024749849098069328,-0.03021707138844899,-0.03170984014048319
2026_08_18_00_57_54_988496_L3_left_C0,C0,left,7,112,120,8,1.0,10,0.2519314005970955,0.26209721788764,-0.01016581729054451,0.0014594231075808252,0.0,1.0,1.0,-0.1834147609770298,-0.022926845122128725,-0.029660092107951643,-0.03119623942427011
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,0,0,16,16,0.12121212121212122,10,0.34166600108146666,0.36196654140949247,-0.020300540328025817,0.013952623744263494,0.1,0.9,0.9,-0.020300540328025817,-0.020300540328025817,-0.020300540328025817,-0.020300540328025817
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,1,16,32,16,0.24242424242424243,10,0.21770412623882293,0.3018445819616318,-0.08414045572280884,0.016715868420958662,0.0,1.0,1.0,-0.10444099605083466,-0.05222049802541733,-0.05034285345498254,-0.04694922303073339
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,2,32,48,16,0.36363636363636365,10,0.2299325004220009,0.275693541765213,-0.04576104134321213,0.015641531341094306,0.0,1.0,1.0,-0.1502020373940468,-0.050067345798015604,-0.0490064915890495,-0.04667565938648261
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,3,48,64,16,0.48484848484848486,10,0.2716978117823601,0.25893781930208204,0.012759992480278015,0.007145880329712919,1.0,1.0,0.0,-0.1374420449137688,-0.0343605112284422,-0.036653194775184,-0.03825895301407096
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,4,64,80,16,0.6060606060606061,10,0.2788513764739037,0.2839955687522888,-0.005144192278385163,0.0037912221360879754,0.1,0.9,0.9,-0.14258623719215396,-0.028517247438430794,-0.03215190870421274,-0.03520839039852679
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,5,80,96,16,0.7272727272727273,10,0.2728466734290123,0.2751227095723152,-0.0022760361433029177,0.0013898159007011855,0.1,0.9,0.9,-0.14486227333545687,-0.024143712222576146,-0.029087716646683522,-0.03316920834581576
2026_08_18_00_58_22_709133_L3_left_C1,C1,left,6,96,112,16,0.8484848484848485,10,0.25642962455749513,0.23791165947914122,0.018517965078353883,0.01033138387569696,1.0,1.0,0.0,-0.126344308257103,-0.018049186893871857,-0.025687310809180852,-0.030973383560531944
