episode_id,layout_id,condition,alpha_normalized,alpha_m,target_color,target_side,blue_block_side,red_block_side,instruction,chunk_index,start,stop,executed_steps,progress,num_seeds,energy_blue_mean,energy_red_mean,local_margin_blue_minus_red_mean,local_margin_seed_sd,red_support_rate,mean_sign_seed_agreement,true_target_seed_support_rate,cartesian_x,cartesian_y,cartesian_z,flat_cumulative_margin,flat_cumulative_score,linear_cumulative_score,exponential_cumulative_score
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,2.0,0.1694548757406934,blue,left,left,right,pick up the blue block,5,80,96,16,0.75,10,0.3047225549817085,0.2882730558514595,0.016449499130249023,0.0052116492341882144,1.0,1.0,0.0,0.5860797762870789,0.07936312258243561,0.24705712497234344,0.13660114556550979,0.022766857594251632,0.02313662591305646,0.02088437323738777
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,2.0,0.1694548757406934,blue,left,left,right,pick up the blue block,6,96,112,16,0.875,10,0.20179745852947234,0.2583117499947548,-0.05651429146528244,0.015325284130742758,0.0,1.0,1.0,0.6308411359786987,0.05108407512307167,0.20063655078411102,0.08008685410022734,0.011440979157175334,0.018585144920008526,0.01813412731504022
2026_08_18_00_40_47_448240_L1_left_C1,L1,C1,2.0,0.1694548757406934,blue,left,left,right,pick up the blue block,7,112,128,16,1.0,10,0.26574426889419556,0.2972728192806244,-0.031528550386428836,0.009222147385950884,0.0,1.0,1.0,0.6416903734207153,0.04551628977060318,0.18981871008872986,0.048558303713798504,0.006069787964224813,0.017193097828163043,0.016950189337708994
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,0,0,16,16,0.10256410256410256,10,0.21028969585895538,0.22314294129610063,-0.012853245437145232,0.01237304575698308,0.2,0.8,0.8,0.36759650707244873,0.02888830192387104,0.4837019145488739,-0.012853245437145232,-0.012853245437145232,-0.012853245437145232,-0.012853245437145232
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,1,16,32,16,0.20512820512820512,10,0.28800117671489717,0.2646374821662903,0.023363694548606873,0.005731617306040956,1.0,1.0,0.0,0.3805505037307739,0.09226934611797333,0.46029794216156006,0.01051044911146164,0.00525522455573082,0.004302147187684713,0.002559144391974624
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,2,32,48,16,0.3076923076923077,10,0.33564770221710205,0.27185706943273547,0.06379063278436661,0.024379443725977116,1.0,1.0,0.0,0.4057614803314209,0.15066082775592804,0.4343278408050537,0.07430108189582825,0.024767027298609415,0.021928365142257128,0.017235994113188054
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,3,48,64,16,0.41025641025641024,10,0.32741084694862366,0.29016324430704116,0.037247602641582486,0.016970640438390097,1.0,1.0,0.0,0.4428104758262634,0.19503237307071686,0.3963809311389923,0.11154868453741074,0.027887171134352684,0.025082325803882935,0.020253616815221528
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,4,64,80,16,0.5128205128205128,10,0.2729048147797585,0.28961187452077863,-0.016707059741020203,0.009109881664091182,0.0,1.0,1.0,0.48838263750076294,0.20613457262516022,0.3470667600631714,0.09484162479639054,0.018968324959278107,0.018813917972147466,0.016539609629073374
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,5,80,96,16,0.6153846153846154,10,0.25882760286331175,0.269779247045517,-0.0109516441822052,0.00922357255500338,0.1,0.9,0.9,0.5324440598487854,0.18101727962493896,0.30137336254119873,0.08388998061418533,0.013981663435697555,0.015506633288330502,0.014634910866443746
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,6,96,112,16,0.717948717948718,10,0.2696686491370201,0.2846665754914284,-0.014997926354408265,0.0025874908785079487,0.0,1.0,1.0,0.5720928311347961,0.13920675218105316,0.2614020109176636,0.06889205425977707,0.00984172203711101,0.013016465154229377,0.013188209319917554
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,7,112,128,16,0.8205128205128205,10,0.30434412211179734,0.2902006521821022,0.014143469929695129,0.007403698955418043,1.0,1.0,0.0,0.6079201102256775,0.09196759760379791,0.22485566139221191,0.0830355241894722,0.010379440523684025,0.013081484660506248,0.013221552675872716
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,8,128,144,16,0.9230769230769231,10,0.2765384241938591,0.32752676010131837,-0.050988335907459256,0.009999404965562859,0.0,1.0,1.0,0.6397852897644043,0.046662308275699615,0.19193053245544434,0.032047188282012945,0.0035607986980014383,0.010708528343174192,0.011603049126982375
2026_08_18_00_41_27_880068_L1_left_C2,L1,C2,4.0,0.3389097514813868,blue,left,left,right,pick up the blue block,9,144,156,12,1.0,10,0.2418525129556656,0.24507270455360414,-0.0032201915979385375,0.012134001549535435,0.5,0.5,0.5,0.6416018009185791,0.0453813299536705,0.18999965488910675,0.02882699668407441,0.002882699668407441,0.010455278889699417,0.01133132287975628
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,0,0,16,16,0.13793103448275862,10,0.24416299611330033,0.21256493777036667,0.03159805834293365,0.019239434482878667,1.0,1.0,1.0,0.3815579116344452,0.00301348976790905,0.4665829539299011,0.03159805834293365,0.03159805834293365,0.03159805834293365,0.03159805834293365
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,1,16,32,16,0.27586206896551724,10,0.32655062079429625,0.2542099982500076,0.07234062254428864,0.011903074088613692,1.0,1.0,1.0,0.4242797791957855,-0.005438078194856644,0.41251233220100403,0.10393868088722229,0.051969340443611144,0.050611254970232646,0.04819386554566117
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,2,32,48,16,0.41379310344827586,10,0.25104502886533736,0.2282120481133461,0.02283298075199127,0.008528117574643125,1.0,1.0,1.0,0.47261476516723633,-0.012407111003994942,0.3632495403289795,0.12677166163921355,0.04225722054640452,0.04267460519359225,0.04264685497594927
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,3,48,64,16,0.5517241379310345,10,0.24720694720745087,0.2567355751991272,-0.009528627991676331,0.010881701401407097,0.1,0.9,0.1,0.5210484862327576,-0.01958276890218258,0.31362223625183105,0.11724303364753721,0.029310758411884304,0.03263552188873291,0.035828498619526326
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,4,64,80,16,0.6896551724137931,10,0.2502598315477371,0.2267760969698429,0.02348373457789421,0.008155701898472478,1.0,1.0,1.0,0.569607675075531,-0.027412086725234985,0.2638426423072815,0.14072676822543143,0.028145353645086284,0.03141528358062108,0.034811120304459514
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,5,80,96,16,0.8275862068965517,10,0.32631867527961733,0.28692145794630053,0.0393972173333168,0.007061497050456312,1.0,1.0,1.0,0.6180645823478699,-0.036204639822244644,0.21442626416683197,0.18012398555874823,0.03002066425979137,0.03214091392177524,0.03505696145868084
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,6,96,112,16,0.9655172413793104,10,0.21516199856996537,0.2001534268260002,0.015008571743965148,0.005359754255109964,1.0,1.0,1.0,0.6416376829147339,-0.03995240107178688,0.18963845074176788,0.19513255730271337,0.027876079614673338,0.031161922940186094,0.034344571880975
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,0.0,0.0,red,right,left,right,pick up the red block,7,112,116,4,1.0,10,0.266029916703701,0.2010785922408104,0.06495132446289062,0.014808201736730853,1.0,1.0,1.0,0.6416584253311157,-0.03996574133634567,0.18965685367584229,0.260083881765604,0.0325104852207005,0.032100517426927884,0.03507422437700702
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,0,0,16,16,0.125,10,0.30058791786432265,0.34819028675556185,-0.047602368891239165,0.020437069419470252,0.0,1.0,0.0,0.37176749110221863,-0.025389662012457848,0.4780493378639221,-0.047602368891239165,-0.047602368891239165,-0.047602368891239165,-0.047602368891239165
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,1,16,32,16,0.25,10,0.32474191039800643,0.3132507786154747,0.011491131782531739,0.020951098750510974,0.7,0.7,0.7,0.4009931981563568,-0.0735330581665039,0.4381452202796936,-0.03611123710870742,-0.01805561855435371,-0.020025401910146075,-0.02353161234117559
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,2,32,48,16,0.375,10,0.27729606777429583,0.2942896857857704,-0.016993618011474608,0.00761566528026404,0.0,1.0,0.0,0.44442063570022583,-0.10294272005558014,0.3929865062236786,-0.05310485512018203,-0.01770161837339401,-0.019159177939097084,-0.02210160215238991
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,3,48,64,16,0.5,10,0.27005110681056976,0.24777069240808486,0.022280414402484894,0.007011154546268568,1.0,1.0,1.0,0.49173206090927124,-0.11223915219306946,0.3433775007724762,-0.030824440717697136,-0.007706110179424284,-0.011190025565715935,-0.016301705582662567
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,4,64,80,16,0.625,10,0.3397344291210175,0.29187225103378295,0.047862178087234496,0.007070391078438456,1.0,1.0,1.0,0.5397832989692688,-0.10080736130475998,0.29439255595207214,0.01703773736953736,0.0034075474739074718,-0.0033163984119892105,-0.011013719223743688
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,5,80,96,16,0.75,10,0.3103250876069069,0.23249147981405258,0.07783360779285431,0.009506787154934665,1.0,1.0,1.0,0.5860573053359985,-0.07847654819488525,0.24711860716342926,0.09487134516239167,0.015811890860398612,0.004060874879360201,-0.0062509919447958535
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,6,96,112,16,0.875,10,0.28775712549686433,0.2103831261396408,0.07737399935722351,0.011757870467068783,1.0,1.0,1.0,0.6305427551269531,-0.05105021968483925,0.20064526796340942,0.17224534451961518,0.024606477788516455,0.008250196278095248,-0.0032795028084103544
2026_08_18_00_45_56_961481_L1_right_C1,L1,C1,2.0,0.1694548757406934,red,right,left,right,pick up the red block,7,112,128,16,1.0,10,0.2453793004155159,0.2395176738500595,0.00586162656545639,0.01029088983990915,0.5,0.5,0.5,0.6410517692565918,-0.04576745629310608,0.1900249719619751,0.17810697108507156,0.022263371385633945,0.008183847119410835,-0.003061582013110614
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,0,0,16,16,0.10256410256410256,10,0.35101308226585387,0.36572488248348234,-0.014711800217628478,0.019359372735476728,0.2,0.8,0.2,0.3676310181617737,-0.029366036877036095,0.4838156998157501,-0.014711800217628478,-0.014711800217628478,-0.014711800217628478,-0.014711800217628478
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,1,16,32,16,0.20512820512820512,10,0.316776043176651,0.30628658533096315,0.010489457845687866,0.01361879933261639,0.8,0.8,0.8,0.3803401589393616,-0.0928531363606453,0.46030691266059875,-0.0042223423719406124,-0.0021111711859703062,-0.0027743621876365255,-0.0039872162630236905
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,2,32,48,16,0.3076923076923077,10,0.2581468284130096,0.2792665734887123,-0.02111974507570267,0.014765703610782754,0.1,0.9,0.1,0.40507301688194275,-0.15204323828220367,0.4344693720340729,-0.025342087447643283,-0.00844736248254776,-0.008210031191507976,-0.008093788834257994
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,3,48,64,16,0.41025641025641024,10,0.29862678050994873,0.306482657790184,-0.00785587728023529,0.015156807966198943,0.2,0.8,0.2,0.442139595746994,-0.19614888727664948,0.3963421881198883,-0.03319796472787857,-0.008299491181969643,-0.008137117150951834,-0.008057913292045766
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,4,64,80,16,0.5128205128205128,10,0.3386821195483208,0.3348747193813324,0.0038074001669883726,0.005027225115714022,0.9,0.9,0.9,0.48802003264427185,-0.20639817416667938,0.3474438786506653,-0.0293905645608902,-0.00587811291217804,-0.006345439553260804,-0.006865622902401607
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,5,80,96,16,0.6153846153846154,10,0.3281622722744942,0.32903422713279723,-0.0008719548583030701,0.003094615343870713,0.4,0.6,0.4,0.5325983762741089,-0.18009647727012634,0.30127134919166565,-0.03026251941919327,-0.005043753236532211,-0.005737274587154389,-0.006450358753826337
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,6,96,112,16,0.717948717948718,10,0.2863787829875946,0.27888465821743014,0.00749412477016449,0.0022430874514898476,1.0,1.0,1.0,0.5713520050048828,-0.1405704915523529,0.26136112213134766,-0.02276839464902878,-0.0032526278070041112,-0.0046571603539038685,-0.00576957662927598
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,7,112,128,16,0.8205128205128205,10,0.31166532784700396,0.2898107752203941,0.0218545526266098,0.00946532999888082,1.0,1.0,1.0,0.6075618267059326,-0.09266570210456848,0.22456377744674683,-0.0009138420224189779,-0.00011423025280237224,-0.003127638451181926,-0.004805356849560705
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,8,128,144,16,0.9230769230769231,10,0.32814802080392835,0.2774610802531242,0.05068694055080414,0.007020389114580244,1.0,1.0,1.0,0.6394017934799194,-0.04755653813481331,0.19201499223709106,0.04977309852838516,0.005530344280931684,-0.0011345058955528127,-0.0034065928544790604
2026_08_18_00_46_25_193744_L1_right_C2,L1,C2,4.0,0.3389097514813868,red,right,left,right,pick up the red block,9,144,156,12,1.0,10,0.3263500899076462,0.3160695105791092,0.010280579328536987,0.007076657156256828,0.9,0.9,0.9,0.6410431861877441,-0.04583834111690521,0.18990619480609894,0.060053677856922144,0.006005367785692215,-0.0009269588914784529,-0.00315569198863967
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,0,0,16,16,0.13793103448275862,10,0.32705683410167696,0.2769205152988434,0.050136318802833556,0.03144318292312784,0.9,0.9,0.9,0.38151416182518005,-0.0034299236722290516,0.46659812331199646,0.050136318802833556,0.050136318802833556,0.050136318802833556,0.050136318802833556
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,1,16,32,16,0.27586206896551724,10,0.2565177083015442,0.3006805986166,-0.044162890315055846,0.018812312942200007,0.0,1.0,0.0,0.4242289662361145,0.003223566571250558,0.41246289014816284,0.00597342848777771,0.002986714243888855,0.006130021214485167,0.011725101331201476
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,2,32,48,16,0.41379310344827586,10,0.2387632668018341,0.27566767334938047,-0.036904406547546384,0.012990375923927716,0.0,1.0,0.0,0.472877562046051,0.010629075579345226,0.3630729913711548,-0.030930978059768674,-0.010310326019922891,-0.006165529574666704,0.0010887060950765986
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,3,48,64,16,0.5517241379310345,10,0.26142788529396055,0.22295726016163825,0.038470625132322314,0.0239135812104892,1.0,1.0,1.0,0.521206259727478,0.018230615183711052,0.3134201467037201,0.00753964707255364,0.00188491176813841,0.0024183463305234906,0.005973821302175782
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,4,64,80,16,0.6896551724137931,10,0.2788170546293259,0.1724811390042305,0.10633591562509537,0.021283524150944186,1.0,1.0,1.0,0.5696132183074951,0.026158731430768967,0.26392096281051636,0.11387556269764901,0.022775112539529803,0.016274022236466408,0.014245037995705145
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,5,80,96,16,0.8275862068965517,10,0.23230959922075273,0.20251869708299636,0.02979090213775635,0.00827446370043298,1.0,1.0,1.0,0.6183848977088928,0.03343290090560913,0.21400782465934753,0.14366646483540535,0.02394441080590089,0.01750282950022004,0.015078385646224022
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,6,96,112,16,0.9655172413793104,10,0.2611538887023926,0.2363220915198326,0.024831797182559966,0.01311747417631523,0.9,0.9,0.9,0.6422836184501648,0.03716021031141281,0.1893698126077652,0.1684982620179653,0.024071180288280758,0.017921627653496607,0.015424958554294621
2026_08_18_00_48_13_457980_L1_left_C0,L1,C0,0.0,0.0,red,left,right,left,pick up the red block,7,112,116,4,1.0,10,0.30791591852903366,0.2875361904501915,0.02037972807884216,0.005585823945573287,1.0,1.0,1.0,0.6422896385192871,0.037183549255132675,0.18937361240386963,0.18887799009680747,0.023609748762100934,0.017989908220867316,0.015543078238543173
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,0,0,16,16,0.125,10,0.3682221472263336,0.32074016630649566,0.04748198091983795,0.017255570243495083,1.0,1.0,1.0,0.37190815806388855,0.024228157475590706,0.47812944650650024,0.04748198091983795,0.04748198091983795,0.04748198091983795,0.04748198091983795
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,1,16,32,16,0.25,10,0.2730814129114151,0.34502089619636533,-0.07193948328495026,0.015448476612773147,0.0,1.0,0.0,0.4013439118862152,0.07198596000671387,0.4381139874458313,-0.024457502365112307,-0.012228751182556154,-0.008248035709063213,-0.001162370133161787
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,2,32,48,16,0.375,10,0.31215682327747346,0.3331542432308197,-0.020997419953346252,0.013742577445172932,0.0,1.0,0.0,0.44480031728744507,0.10165869444608688,0.3927192687988281,-0.04545492231845856,-0.01515164077281952,-0.01189071692171551,-0.005500753115398578
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,3,48,64,16,0.5,10,0.3332647383213043,0.3172197833657265,0.01604495495557785,0.033058498632449404,0.7,0.7,0.7,0.4923834204673767,0.1113203763961792,0.3430558443069458,-0.02940996736288071,-0.0073524918407201776,-0.006518472329928326,-0.0026851334560553334
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,4,64,80,16,0.625,10,0.2640142127871513,0.2831221863627434,-0.01910797357559204,0.010903350641775902,0.0,1.0,0.0,0.5400069952011108,0.10113848000764847,0.2943987548351288,-0.04851794093847275,-0.00970358818769455,-0.008197072496016821,-0.004038601319278818
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,5,80,96,16,0.75,10,0.24401607364416122,0.2796748667955399,-0.03565879315137863,0.007186660991354025,0.0,1.0,0.0,0.5861552953720093,0.07894449681043625,0.2469707876443863,-0.08417673408985138,-0.014029455681641897,-0.010693592555595167,-0.005733625303243708
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,6,96,112,16,0.875,10,0.21753667443990707,0.2464752659201622,-0.028938591480255127,0.008795677996305396,0.0,1.0,0.0,0.6308416724205017,0.05090685561299324,0.20045655965805054,-0.1131153255701065,-0.01615933222430093,-0.011736163922718593,-0.006558179109846224
2026_08_18_00_49_05_482404_L1_left_C1,L1,C1,2.0,0.1694548757406934,red,left,right,left,pick up the red block,7,112,128,16,1.0,10,0.2746575713157654,0.2366303026676178,0.03802726864814758,0.00758919582544214,1.0,1.0,1.0,0.6417425274848938,0.045230433344841,0.18949002027511597,-0.07508805692195893,-0.009386007115244866,-0.010353846351305644,-0.005495280223195078
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,0,0,16,16,0.10256410256410256,10,0.35817224383354185,0.2910630092024803,0.06710923463106155,0.018761168553163787,1.0,1.0,1.0,0.36764010787010193,0.028943616896867752,0.4836997389793396,0.06710923463106155,0.06710923463106155,0.06710923463106155,0.06710923463106155
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,1,16,32,16,0.20512820512820512,10,0.28471004217863083,0.30165503472089766,-0.016944992542266845,0.011538362295319883,0.0,1.0,0.0,0.3805083632469177,0.092417873442173,0.4602198004722595,0.050164242088794705,0.025082121044397353,0.02729407439106389,0.03133932926383886
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,2,32,48,16,0.3076923076923077,10,0.3146919205784798,0.3407702177762985,-0.026078297197818755,0.013175539309892412,0.0,1.0,0.0,0.4057500660419464,0.15086424350738525,0.43432676792144775,0.02408594489097595,0.008028648296991984,0.01148003836472829,0.017576641191875818
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,3,48,64,16,0.41025641025641024,10,0.28810610324144365,0.30007887035608294,-0.011972767114639283,0.01720970992986753,0.3,0.7,0.3,0.44288989901542664,0.19522489607334137,0.3961678445339203,0.012113177776336668,0.003028294444084167,0.006651519589564377,0.013120779225014194
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,4,64,80,16,0.5128205128205128,10,0.26074704229831697,0.284909775853157,-0.02416273355484009,0.011100460114385263,0.0,1.0,0.0,0.4886716604232788,0.20574116706848145,0.3469110131263733,-0.012049555778503421,-0.0024099111557006844,0.002029381617903708,0.009374331722125043
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,5,80,96,16,0.6153846153846154,10,0.2728304222226143,0.2621557354927063,0.01067468672990799,0.004616600618141024,1.0,1.0,1.0,0.532691240310669,0.18066371977329254,0.3011900782585144,-0.0013748690485954323,-0.00022914484143257206,0.0029899710747930725,0.009464425269378508
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,6,96,112,16,0.717948717948718,10,0.22819978445768357,0.27570012509822844,-0.04750034064054489,0.008217392059804183,0.0,1.0,0.0,0.5720626711845398,0.13909949362277985,0.2613275647163391,-0.048875209689140324,-0.006982172812734332,-0.00113168702441819,0.006683354583328987
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,7,112,128,16,0.8205128205128205,10,0.30224299877882005,0.30286108553409574,-0.0006180867552757263,0.006071396087724569,0.5,0.5,0.5,0.6079145073890686,0.09179355949163437,0.22480329871177673,-0.04949329644441605,-0.0061866620555520065,-0.001102056239659971,0.006428497892864675
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,8,128,144,16,0.9230769230769231,10,0.3857780426740646,0.3750305503606796,0.01074749231338501,0.004811536446828123,1.0,1.0,1.0,0.6397051811218262,0.04648291692137718,0.19202855229377747,-0.03874580413103104,-0.004305089347892338,-0.0006631840710286755,0.006537364423417483
2026_08_18_00_49_36_378126_L1_left_C2,L1,C2,4.0,0.3389097514813868,red,left,right,left,pick up the red block,9,144,156,12,1.0,10,0.27166582494974134,0.24021345973014832,0.03145236521959305,0.016829704431957967,1.0,1.0,1.0,0.6414268016815186,0.045219603925943375,0.19022321701049805,-0.007293438911437994,-0.0007293438911437994,-7.926499301737158e-05,0.0069940836922746715
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,0,0,16,16,0.13793103448275862,10,0.3785975158214569,0.29399471580982206,0.08460280001163482,0.03772852690235607,1.0,1.0,0.0,0.3815431296825409,0.0024544214829802513,0.46649065613746643,0.08460280001163482,0.08460280001163482,0.08460280001163482,0.08460280001163482
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,1,16,32,16,0.27586206896551724,10,0.25955314189195633,0.303776952624321,-0.04422381073236466,0.01526349709533541,0.0,1.0,1.0,0.4242618978023529,-0.005617888178676367,0.41255897283554077,0.04037898927927017,0.020189494639635083,0.0244837149977684,0.032127418640887945
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,2,32,48,16,0.41379310344827586,10,0.2576090171933174,0.2645498916506767,-0.006940874457359314,0.01087824387183953,0.2,0.8,0.8,0.47278204560279846,-0.012620783410966396,0.3630843460559845,0.03343811482191085,0.011146038273970283,0.01550526086773191,0.023582281650609455
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,3,48,64,16,0.5517241379310345,10,0.27097818702459336,0.2327514335513115,0.03822675347328186,0.0081312526388918,1.0,1.0,0.0,0.5209628939628601,-0.019593114033341408,0.31371989846229553,0.07166486829519271,0.017916217073798178,0.019874778676491515,0.025496039259725062
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,4,64,80,16,0.6896551724137931,10,0.251444947719574,0.2439105123281479,0.007534435391426087,0.012942739582266834,0.7,0.7,0.3,0.5696231722831726,-0.027578232809901237,0.2638162672519684,0.0791993036866188,0.015839860737323762,0.018229399571816126,0.024015756103416826
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,5,80,96,16,0.8275862068965517,10,0.2092896059155464,0.2738523483276367,-0.0645627424120903,0.008409546741673062,0.0,1.0,1.0,0.6181697845458984,-0.03614483401179314,0.21427927911281586,0.014636561274528503,0.0024394268790880838,0.010702841209642815,0.019267439576919263
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,6,96,112,16,0.9655172413793104,10,0.21903954595327377,0.2266719400882721,-0.007632394134998321,0.003569842189370634,0.0,1.0,1.0,0.6416962146759033,-0.03999587520956993,0.18962059915065765,0.007004167139530182,0.0010005953056471688,0.009655113475663321,0.01831159417232178
2026_08_18_00_50_22_202653_L1_right_C0,L1,C0,0.0,0.0,blue,right,right,left,pick up the blue block,7,112,116,4,1.0,10,0.23772548288106918,0.254233880341053,-0.016508397459983826,0.008016270935475623,0.0,1.0,1.0,0.6417282819747925,-0.03998956084251404,0.18965116143226624,-0.009504230320453645,-0.0011880287900567056,0.008928349283006455,0.017481499776049975
