condition,target,init_state_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,evidence_auc_first_10,evidence_auc_first_20,evidence_at_step_10,evidence_at_step_20,evidence_at_step_50,evidence_at_step_100,max_target_lift_m,max_alternate_lift_m,wrong_object_lifted,target_lift_step_3cm,w_query_1,w_query_2,w_query_5,w_mean_first_10_queries,w_mean_all_queries,belief_positive_query_2,belief_negative_query_2,belief_positive_mean_first_10,belief_negative_mean_first_10,belief_positive_final,belief_negative_final,w_at_target_lift_3cm,belief_positive_at_target_lift_3cm,energy_margin_pos_minus_neg_mean,initial_observation_sha256,metadata
time_decay_g0p5,cream_cheese,0,True,180,36,0.443892763215463,9.580370741703302,0.00022240604008466613,-0.00013166892495542759,9.665717077039782e-05,-0.0004544888166833627,-0.005912239121838692,0.35379492094106574,0.09183047856623161,6.733817525805819e-08,False,161,1.0,0.5,0.0625,0.1998046875,0.055555555554747116,nan,nan,nan,nan,nan,nan,2.3283064365386963e-10,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_cream_cheese_init0_repeat0_success.json
time_decay_g0p5,cream_cheese,1,True,153,31,0.429067779826266,5.373086318803365,-0.00038900772982676247,-0.0004346089760266042,0.00013428050599989527,-0.001848044759987677,0.0052973677150292,0.34858208011706526,0.09141174713536926,6.733817525805819e-08,False,135,1.0,0.5,0.0625,0.1998046875,0.0645161290022154,nan,nan,nan,nan,nan,nan,1.4901161193847656e-08,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_cream_cheese_init1_repeat0_success.json
time_decay_g0p5,cream_cheese,2,True,229,46,0.48564951146632307,7.311337042910038,-0.00016347304949652087,-0.0001483994826529167,-3.146184569852162e-05,-0.0007521958516199523,-0.007835862987089548,0.006925450558582624,0.09316516071354397,6.733817525805819e-08,False,208,1.0,0.5,0.0625,0.1998046875,0.0434782608695646,nan,nan,nan,nan,nan,nan,4.547473508864641e-13,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_cream_cheese_init2_repeat0_success.json
time_decay_g0p5,cream_cheese,3,True,170,34,0.4424221493419454,5.509217374989249,0.00120877856978846,0.000569309979987842,0.0019383945051649754,-0.0015021883000491676,0.0017042397623734384,0.3201478340004278,0.09323332723590227,6.733817525805819e-08,False,152,1.0,0.5,0.0625,0.1998046875,0.05882352940834073,nan,nan,nan,nan,nan,nan,9.313225746154785e-10,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_cream_cheese_init3_repeat0_success.json
time_decay_g0p5,cream_cheese,4,True,209,42,0.48465766846906877,10.913220220276585,-9.998127216602759e-05,-0.00021248834871107902,3.004220384339451e-05,0.00021730022806454308,-0.03185226519871909,0.10034839765113973,0.09338404095227992,6.733817525805819e-08,False,190,1.0,0.5,0.0625,0.1998046875,0.04761904761903679,nan,nan,nan,nan,nan,nan,7.275957614183426e-12,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_cream_cheese_init4_repeat0_success.json
time_decay_g0p5,tomato_sauce,0,False,300,60,0.597749089437537,17.9433207509668,0.001493294853594379,0.004586611883159014,0.0037366812585380993,0.010220965952938199,0.07876972016753125,0.44211925833103527,0.008833860567154295,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.03333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_tomato_sauce_init0_repeat0_failure.json
time_decay_g0p5,tomato_sauce,1,True,207,42,0.47994580203259224,9.91632477160034,0.004282291509778169,0.00791438753816169,0.007213413322344042,0.017355139560302213,0.11629545645474451,0.5735500453651976,0.06483121879576925,6.623427961649497e-08,False,196,1.0,0.5,0.0625,0.1998046875,0.04761904761903679,nan,nan,nan,nan,nan,nan,1.8189894035458565e-12,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_tomato_sauce_init1_repeat0_success.json
time_decay_g0p5,tomato_sauce,2,False,300,60,0.558277551780529,14.60184259706768,0.002519170318230973,0.004904802849104352,0.004659340765466313,0.011148761954639402,0.06029269649946897,0.3937045121623434,0.002953628014410792,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.03333333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_tomato_sauce_init2_repeat0_failure.json
time_decay_g0p5,tomato_sauce,3,True,180,36,0.4394847694137207,5.446989816126545,0.001213680010987217,0.005906884418779665,0.00375444188147811,0.015780410245205823,0.08481114204456433,0.5069323653093112,0.06218554257364961,6.623427961649497e-08,False,170,1.0,0.5,0.0625,0.1998046875,0.055555555554747116,nan,nan,nan,nan,nan,nan,1.1641532182693481e-10,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_tomato_sauce_init3_repeat0_success.json
time_decay_g0p5,tomato_sauce,4,True,295,59,0.5296548622998796,13.17210829982909,0.00312032688947671,0.006617891373501089,0.006215690928501438,0.011490484969688075,0.0876655854725859,0.4605624487969737,0.061986275990157824,6.623427961649497e-08,False,263,1.0,0.5,0.0625,0.1998046875,0.03389830508474576,nan,nan,nan,nan,nan,nan,2.220446049250313e-16,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_5_h300/two_object_pickup_time_decay_g0p5_tomato_sauce_init4_repeat0_success.json
