split,condition,pair_index,episode_id,target_side,instruction,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,num_samples,tau_min,tau_max,action_dims,energy_left,energy_right,energy_true,energy_alternative,margin_alternative_minus_true,cartesian_x,cartesian_y,cartesian_z
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,3,pregrasp,48,64,16,0.5,0.42953020134228187,0,8,0.3,0.7,8,0.2321292757987976,0.2138066440820694,0.2321292757987976,0.2138066440820694,-0.01832263171672821,0.492730975151062,0.1116572692990303,0.3428151607513428
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,3,pregrasp,48,64,16,0.5,0.42953020134228187,1,8,0.3,0.7,8,0.21332307159900665,0.23403659462928772,0.21332307159900665,0.23403659462928772,0.020713523030281067,0.492730975151062,0.1116572692990303,0.3428151607513428
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,3,pregrasp,48,64,16,0.5,0.42953020134228187,2,8,0.3,0.7,8,0.3184412717819214,0.32279738783836365,0.3184412717819214,0.32279738783836365,0.004356116056442261,0.492730975151062,0.1116572692990303,0.3428151607513428
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,4,pregrasp,64,80,16,0.625,0.5369127516778524,0,8,0.3,0.7,8,0.25046229362487793,0.27482518553733826,0.25046229362487793,0.27482518553733826,0.024362891912460327,0.5404476523399353,0.10132434964179993,0.2940192222595215
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,4,pregrasp,64,80,16,0.625,0.5369127516778524,1,8,0.3,0.7,8,0.19855906069278717,0.21532347798347473,0.19855906069278717,0.21532347798347473,0.01676441729068756,0.5404476523399353,0.10132434964179993,0.2940192222595215
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,4,pregrasp,64,80,16,0.625,0.5369127516778524,2,8,0.3,0.7,8,0.2693493962287903,0.25833314657211304,0.2693493962287903,0.25833314657211304,-0.011016249656677246,0.5404476523399353,0.10132434964179993,0.2940192222595215
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,5,pregrasp,80,96,16,0.75,0.6442953020134228,0,8,0.3,0.7,8,0.2785012722015381,0.2762950658798218,0.2785012722015381,0.2762950658798218,-0.0022062063217163086,0.5865129828453064,0.07903225719928741,0.24637554585933685
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,5,pregrasp,80,96,16,0.75,0.6442953020134228,1,8,0.3,0.7,8,0.22896620631217957,0.22594887018203735,0.22896620631217957,0.22594887018203735,-0.003017336130142212,0.5865129828453064,0.07903225719928741,0.24637554585933685
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,5,pregrasp,80,96,16,0.75,0.6442953020134228,2,8,0.3,0.7,8,0.25105297565460205,0.2518830895423889,0.25105297565460205,0.2518830895423889,0.0008301138877868652,0.5865129828453064,0.07903225719928741,0.24637554585933685
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,6,pregrasp,96,112,16,0.875,0.7516778523489933,0,8,0.3,0.7,8,0.38261324167251587,0.413852721452713,0.38261324167251587,0.413852721452713,0.031239479780197144,0.630868673324585,0.050912316888570786,0.20045718550682068
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,6,pregrasp,96,112,16,0.875,0.7516778523489933,1,8,0.3,0.7,8,0.25089797377586365,0.27626994252204895,0.25089797377586365,0.27626994252204895,0.025371968746185303,0.630868673324585,0.050912316888570786,0.20045718550682068
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,6,pregrasp,96,112,16,0.875,0.7516778523489933,2,8,0.3,0.7,8,0.3689011037349701,0.3961569666862488,0.3689011037349701,0.3961569666862488,0.027255862951278687,0.630868673324585,0.050912316888570786,0.20045718550682068
test,C2_strong_exaggeration,2,04_L1_C1_left,left,pick up the left block,7,pregrasp,112,128,16,1.0,0.8590604026845637,0,8,0.3,0.7,8,0.32978373765945435,0.32788047194480896,0.32978373765945435,0.32788047194480896,-0.0019032657146453857,0.6419087648391724,0.04562004283070564,0.18923667073249817
