condition,target,init_state_index,success,policy_steps,policy_queries,eef_path_length_m,action_total_variation_l2,evidence_auc_first_10,evidence_auc_first_20,evidence_at_step_10,evidence_at_step_20,evidence_at_step_50,evidence_at_step_100,max_target_lift_m,max_alternate_lift_m,wrong_object_lifted,target_lift_step_3cm,w_query_1,w_query_2,w_query_5,w_mean_first_10_queries,w_mean_all_queries,belief_positive_query_2,belief_negative_query_2,belief_positive_mean_first_10,belief_negative_mean_first_10,belief_positive_final,belief_negative_final,w_at_target_lift_3cm,belief_positive_at_target_lift_3cm,energy_margin_pos_minus_neg_mean,initial_observation_sha256,metadata
time_decay_g0p5,cream_cheese,2,False,220,44,0.4590413324368135,6.969045069472425,-0.00015591279640549404,-0.0001619604303225969,-2.7559500518858915e-05,-0.0008200362942524242,-0.007980789274475153,0.001346849616464696,0.06869031923008162,6.733817525805819e-08,False,207,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,4.547473508864641e-13,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init2_repeat0_failure.json
time_decay_g0p5,cream_cheese,3,True,171,35,0.4420953981834843,5.542205829054652,0.0012537253870470277,0.00060762820472956,0.002020536412888907,-0.001507940426144605,0.0016472104059108705,0.31960085522167503,0.09181514327601725,6.733817525805819e-08,False,153,1.0,0.5,0.0625,0.1998046875,0.05714285714119407,nan,nan,nan,nan,nan,nan,9.313225746154785e-10,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init3_repeat0_success.json
time_decay_g0p5,cream_cheese,4,True,204,41,0.4857074159699415,11.119726481622735,-0.00013050144119985396,-0.0002709083138044743,-3.6300370534869675e-05,0.00011702132043772684,-0.03204244363354586,0.08581667280455219,0.09375985205046433,6.733817525805819e-08,False,185,1.0,0.5,0.0625,0.1998046875,0.04878048780485587,nan,nan,nan,nan,nan,nan,1.4551915228366852e-11,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init4_repeat0_success.json
time_decay_g0p5,cream_cheese,5,True,220,44,0.44187907467336707,18.521693514932014,0.0005734843949698421,0.0011084919465304739,0.0004925683419826354,0.0031498263841669427,0.013328117110394111,0.391130268632399,0.0935854664305169,6.733817525805819e-08,False,201,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,9.094947017729282e-13,nan,nan,cdadbcb43da33c4bb62f2856f07b8984a70ae5d8806f094f32926f560e32205a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init5_repeat0_success.json
time_decay_g0p5,cream_cheese,6,False,220,44,0.3750743232991635,19.08423419334262,-0.0009263543251690932,-0.00198951987898372,-0.0026514538048230674,-0.0033881912333679765,0.0004921676981678447,0.4258794466669557,0.029688859409668256,6.733817525805819e-08,False,,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,nan,nan,nan,34b9d42fafae74f3a7b3ed7cc5968102807d45994807498f72bb3ca5a0320144,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init6_repeat0_failure.json
time_decay_g0p5,cream_cheese,7,True,181,37,0.4553200091927198,5.853713009191616,-0.00039004587326266216,-0.0008286590494385876,-0.0003738081461379106,-0.003276918200062484,-0.02425870725402851,0.12285035397994454,0.09192618468703961,6.733817525805819e-08,False,163,1.0,0.5,0.0625,0.1998046875,0.05405405405366076,nan,nan,nan,nan,nan,nan,2.3283064365386963e-10,nan,nan,c0ea06d39715170bfb60db0aaa48d147cbce93489004fe8d992e9c8870c58d97,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init7_repeat0_success.json
time_decay_g0p5,cream_cheese,8,True,220,44,0.5109669844835251,7.218914781122168,-0.00011983359157956008,0.0008599716712251515,0.0006356044132959093,0.0024506090804657377,-0.0020199322783393536,-0.08445537472446388,0.0913128592954926,6.733817525805819e-08,False,202,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,9.094947017729282e-13,nan,nan,5465843d03d056554d4de977d22e4ed0b43382660018b444e3143383238ec763,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init8_repeat0_success.json
time_decay_g0p5,cream_cheese,9,True,168,34,0.4396304496242404,5.913873442153197,-0.00032786477154412295,-0.0011017257783635687,-0.0017268813666168614,-0.0020952748925866516,-0.028913945794401985,0.16191531376659307,0.09143109156212059,6.733817525805819e-08,False,151,1.0,0.5,0.0625,0.1998046875,0.05882352940834073,nan,nan,nan,nan,nan,nan,9.313225746154785e-10,nan,nan,150f223193d1e1e8434f7550dbca2eb2fd2f2dd2292f61858ed5090add18bdab,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_cream_cheese_init9_repeat0_success.json
time_decay_g0p5,tomato_sauce,0,False,220,44,0.44840059390959813,10.421880220881828,0.001490461415310923,0.0045581222330293245,0.003713034654460712,0.010174024002818527,0.07952266507878594,0.4444209107386835,0.01737139587420622,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,nan,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init0_repeat0_failure.json
time_decay_g0p5,tomato_sauce,1,True,200,40,0.4677072568622272,6.011108594616598,0.004258440898088684,0.007865843004077087,0.00716064387259574,0.017295079539126013,0.1176892763920929,0.5779304469298079,0.06164426661085021,6.623427961649497e-08,False,190,1.0,0.5,0.0625,0.1998046875,0.049999999999954525,nan,nan,nan,nan,nan,nan,7.275957614183426e-12,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init1_repeat0_success.json
time_decay_g0p5,tomato_sauce,2,False,220,44,0.44550343104284246,10.441109901617214,0.0025471211909109505,0.0049198613222723574,0.004686526130036006,0.011126419990894837,0.059987404329234606,0.3932180652677324,0.0033740021488365413,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,nan,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init2_repeat0_failure.json
time_decay_g0p5,tomato_sauce,3,True,201,41,0.4597741338067448,6.096730229093311,0.0012347167316002882,0.005922839434805714,0.003753879662719173,0.015814616211546978,0.0850760477821147,0.5089814718293533,0.06335629232075524,6.623427961649497e-08,False,190,1.0,0.5,0.0625,0.1998046875,0.04878048780485587,nan,nan,nan,nan,nan,nan,7.275957614183426e-12,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init3_repeat0_success.json
time_decay_g0p5,tomato_sauce,4,False,220,44,0.4249654685926852,6.847257943236459,0.0031462668672212423,0.006657396624611467,0.006245071007361214,0.011553040225076805,0.08768855865081729,0.4615372132387542,0.002608075025606671,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,nan,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init4_repeat0_failure.json
time_decay_g0p5,tomato_sauce,5,True,186,38,0.42685106224496416,5.732717975673851,0.002575055591293063,0.0059283322188369595,0.00722751595563903,0.00968788947244964,0.10097204994166814,0.5333005289032849,0.06330575062155452,6.623427961649497e-08,False,176,1.0,0.5,0.0625,0.1998046875,0.052631578947176946,nan,nan,nan,nan,nan,nan,2.9103830456733704e-11,nan,nan,cdadbcb43da33c4bb62f2856f07b8984a70ae5d8806f094f32926f560e32205a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init5_repeat0_success.json
time_decay_g0p5,tomato_sauce,6,False,220,44,0.4665677693496889,8.501525722760856,0.0035952528492728397,0.007210500786135018,0.007977126335120821,0.013737753201836955,0.1075638080773432,0.5267179928776,0.004839180005672072,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,nan,nan,nan,34b9d42fafae74f3a7b3ed7cc5968102807d45994807498f72bb3ca5a0320144,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init6_repeat0_failure.json
time_decay_g0p5,tomato_sauce,7,False,220,44,0.4648509372701594,10.515011740717144,0.002760233652747712,0.005764808614813252,0.004528313994472899,0.01628773004130124,0.09368817166441126,0.488052286008578,0.04477266208524566,6.623427961649497e-08,False,216,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,1.1368683772161603e-13,nan,nan,c0ea06d39715170bfb60db0aaa48d147cbce93489004fe8d992e9c8870c58d97,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init7_repeat0_failure.json
time_decay_g0p5,tomato_sauce,8,False,220,44,0.4294241012599617,6.689446609124555,0.003384844431649986,0.004289577663201566,0.004819955069557735,0.006107213896293151,0.0697490259314158,0.4687733505277259,6.141261171144219e-05,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,nan,nan,nan,5465843d03d056554d4de977d22e4ed0b43382660018b444e3143383238ec763,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init8_repeat0_failure.json
time_decay_g0p5,tomato_sauce,9,False,220,44,0.39791060401142586,13.629765800904186,0.005293501507479198,0.01162012497063165,0.013137692207883966,0.020090623481281322,0.1083119076546509,0.5375988840710535,6.733817525805819e-08,6.623427961649497e-08,False,,1.0,0.5,0.0625,0.1998046875,0.04545454545454287,nan,nan,nan,nan,nan,nan,nan,nan,nan,150f223193d1e1e8434f7550dbca2eb2fd2f2dd2292f61858ed5090add18bdab,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p5_tomato_sauce_init9_repeat0_failure.json
time_decay_g0p9,cream_cheese,0,True,179,36,0.44422871593277635,9.478379219119386,0.0003358179779446302,0.0004762831418399671,0.0004566131372885085,0.0012207155247762613,0.02087379586912419,0.36431467480987517,0.09250735360730711,6.733817525805819e-08,False,161,1.0,0.9,0.6561,0.6513215599000001,0.2715198890152947,nan,nan,nan,nan,nan,nan,0.03433683820292515,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init0_repeat0_success.json
time_decay_g0p9,cream_cheese,1,True,176,36,0.4442738885216626,6.059315688432539,-0.0002928278948296781,0.000248718242804058,0.00043398532184524274,0.000662643389357398,0.04372366523040555,0.35880820310811024,0.09271609466901753,6.733817525805819e-08,False,158,1.0,0.9,0.6561,0.6513215599000001,0.2715198890152947,nan,nan,nan,nan,nan,nan,0.038152042447694615,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init1_repeat0_success.json
time_decay_g0p9,cream_cheese,2,False,220,44,0.4625838101223624,8.78048361707198,-2.2155321290834307e-05,0.0004902737128181317,0.0004215104513183854,0.0011229147287313834,0.011905538405664662,0.027287632375337822,0.0001720125283820595,6.733817525805819e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init2_repeat0_failure.json
time_decay_g0p9,cream_cheese,3,True,214,43,0.4568225171524528,11.078025800739292,0.001365037134322189,0.0015777666827692743,0.002516713595921649,0.0015768040680809725,0.028324673877526185,0.3347284244169879,0.09129723779015886,6.733817525805819e-08,False,196,1.0,0.9,0.6561,0.6513215599000001,0.230052264264115,nan,nan,nan,nan,nan,nan,0.016423203268260675,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init3_repeat0_success.json
time_decay_g0p9,cream_cheese,4,True,210,42,0.5108754302648901,15.186785073666899,3.9448138562753196e-05,0.0002962684557671014,0.0005057888006925193,0.0014728466770305149,0.0003777265254272799,-0.011455580231320761,0.09327396042826575,6.733817525805819e-08,False,188,1.0,0.9,0.6561,0.6513215599000001,0.2352446392422472,nan,nan,nan,nan,nan,nan,0.020275559590445275,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init4_repeat0_success.json
time_decay_g0p9,cream_cheese,5,True,211,43,0.4462307900432815,14.65852042049132,0.0007165411228451212,0.001688783593784282,0.001011235798287602,0.004514976053355713,0.045106551241362314,0.4164692554462744,0.09325906789339178,6.733817525805819e-08,False,193,1.0,0.9,0.6561,0.6513215599000001,0.230052264264115,nan,nan,nan,nan,nan,nan,0.01824800363140075,nan,nan,cdadbcb43da33c4bb62f2856f07b8984a70ae5d8806f094f32926f560e32205a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init5_repeat0_success.json
time_decay_g0p9,cream_cheese,6,True,175,35,0.4440241956791733,6.273014297034443,-0.0008158838036499083,-0.0014060052950456924,-0.0022137897432107367,-0.0016137461940367026,0.033728879208252294,0.4491641177620282,0.09194013243290544,6.733817525805819e-08,False,156,1.0,0.9,0.6561,0.6513215599000001,0.27856241284287653,nan,nan,nan,nan,nan,nan,0.038152042447694615,nan,nan,34b9d42fafae74f3a7b3ed7cc5968102807d45994807498f72bb3ca5a0320144,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init6_repeat0_success.json
time_decay_g0p9,cream_cheese,7,True,203,41,0.4832425754250257,10.368122704576814,-0.00038720124670360567,-0.00024969660206310975,-0.00019521602610977906,-0.000533068604562037,-0.004267659221440012,0.023949694030662383,0.09208590190621302,6.733817525805819e-08,False,185,1.0,0.9,0.6561,0.6513215599000001,0.24065785496407538,nan,nan,nan,nan,nan,nan,0.022528399544939195,nan,nan,c0ea06d39715170bfb60db0aaa48d147cbce93489004fe8d992e9c8870c58d97,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init7_repeat0_success.json
time_decay_g0p9,cream_cheese,8,False,220,44,0.45201523263469834,4.86001130281612,-1.738222379524257e-05,0.0012848834032959,0.0009012742108455707,0.0035631149849222887,0.028153200709843118,-0.039172796985664726,6.623427961649497e-08,6.733817525805819e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,5465843d03d056554d4de977d22e4ed0b43382660018b444e3143383238ec763,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init8_repeat0_failure.json
time_decay_g0p9,cream_cheese,9,True,209,42,0.48155024930102897,10.98051798678514,-0.00010013581362601776,-0.0002076888107254593,-0.0008724338075367655,-0.0001330827345664698,-0.005459795742007834,0.1277457181231041,0.09354451345569048,6.733817525805819e-08,False,191,1.0,0.9,0.6561,0.6513215599000001,0.2352446392422472,nan,nan,nan,nan,nan,nan,0.01824800363140075,nan,nan,150f223193d1e1e8434f7550dbca2eb2fd2f2dd2292f61858ed5090add18bdab,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_cream_cheese_init9_repeat0_success.json
time_decay_g0p9,tomato_sauce,0,False,220,44,0.44796224398902407,6.730170619254714,0.001691665098637285,0.006081687755542284,0.004530391788419685,0.01446813643635611,0.1206024145525112,0.5415532911966838,0.010050307278921644,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,6ff3567296ad470a904d94a1f7f099946dd5d4fdf12be2ef180e7258ea8238c3,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init0_repeat0_failure.json
time_decay_g0p9,tomato_sauce,1,True,216,44,0.5008643073218768,10.064591881394374,0.004387944877458699,0.008997310233162751,0.007657751838509863,0.02223049399752941,0.16152617682386322,0.6416480000121754,0.06396569712006117,6.623427961649497e-08,False,206,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,0.013302794647291146,nan,nan,a9cd28badf0f9e557bf969510126d1ee7212c78590a9aa73016f8f3edda73d17,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init1_repeat0_success.json
time_decay_g0p9,tomato_sauce,2,False,220,44,0.44822255170951586,10.389378500280879,0.002729420341914951,0.0060990378606455955,0.0054405580015447486,0.015468912608347762,0.09725123527899049,0.49633425534890896,0.00036843661271346306,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,365159cef76e99205cd76f9d6c9c67fe9dc691b7852634bdddc2e2bc2ff8817e,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init2_repeat0_failure.json
time_decay_g0p9,tomato_sauce,3,False,220,44,0.4564048225263341,6.655202617542965,0.0014590350214889302,0.00795008912791667,0.0048158073499837695,0.022386577862025775,0.14290336023414602,0.6206221564341795,0.0037536814841284682,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,57703ddd28329a0235bfb328fa06c98d2cdc1aff1ea610bd10cc248069ac7771,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init3_repeat0_failure.json
time_decay_g0p9,tomato_sauce,4,False,220,44,0.4295335017133186,6.644992273219931,0.0033280008303763764,0.00803274249006292,0.006956643573185595,0.015273251318341952,0.11670878407154825,0.5391031514192576,0.005494567901544678,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,0cb085e959a7b473fad015daa1dfb4d87bc17b5ebaf80d5005929b48f1f2de5a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init4_repeat0_failure.json
time_decay_g0p9,tomato_sauce,5,True,218,44,0.4849493112028468,10.469190926645327,0.00299785846719412,0.007566609738994351,0.008798695495707942,0.013528254284970564,0.1439096959224751,0.6186390229671167,0.062391858250102294,6.623427961649497e-08,False,209,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,0.013302794647291146,nan,nan,cdadbcb43da33c4bb62f2856f07b8984a70ae5d8806f094f32926f560e32205a,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init5_repeat0_success.json
time_decay_g0p9,tomato_sauce,6,False,220,44,0.4328741382502662,8.111419692603633,0.003711830295458435,0.008311234945774962,0.008571534361609567,0.018043089292382797,0.15310648702270227,0.6321425295781486,6.733817525805819e-08,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,34b9d42fafae74f3a7b3ed7cc5968102807d45994807498f72bb3ca5a0320144,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init6_repeat0_failure.json
time_decay_g0p9,tomato_sauce,7,False,220,44,0.4409913068320217,10.454197965225928,0.0028765672345176406,0.006999952818082652,0.004820914736080761,0.021994617684773732,0.1442664839197846,0.5944702821596339,6.733817525805819e-08,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,c0ea06d39715170bfb60db0aaa48d147cbce93489004fe8d992e9c8870c58d97,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init7_repeat0_failure.json
time_decay_g0p9,tomato_sauce,8,False,220,44,0.42368545822162745,4.654199561196412,0.0035079669815521464,0.005005663469429014,0.005281358097247113,0.008305914701484285,0.1084105994659392,0.5647364982302803,6.733817525805819e-08,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,5465843d03d056554d4de977d22e4ed0b43382660018b444e3143383238ec763,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init8_repeat0_failure.json
time_decay_g0p9,tomato_sauce,9,False,220,44,0.41741649345829146,13.791612559413277,0.005850398930467887,0.014137881346084107,0.015211770435472727,0.026272910633152513,0.15851693579995466,0.6214427502029757,6.733817525805819e-08,6.623427961649497e-08,False,,1.0,0.9,0.6561,0.6513215599000001,0.22506869606866475,nan,nan,nan,nan,nan,nan,nan,nan,nan,150f223193d1e1e8434f7550dbca2eb2fd2f2dd2292f61858ed5090add18bdab,artifacts/two_object_pickup_finetune_pilot_10/two_object_pickup_time_decay_g0p9_tomato_sauce_init9_repeat0_failure.json
